global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
1032.4130187201492	2.334941337403734	1065876.6412228511	5.451951049116738	1219.7264617471135	-8.724427054909938	1487732.6414861328	76.1156274364445	961.0957493900828	-1.7221896170440232	923705.0394956848	2.9659370770542397	1001.0294059423418	790.9052263052204	1.144205	24.940493	0.2857380001180355	0.1635427681420104	-0.0264688981	0.1291115432	0.1290776449	0.0635375182	-0.0613736639	0.0210263296	0.0536839134	0.043051022	0.1690535981	0.0656223487	-0.0001656025	0.0290352687	0.0284240244	0.1473677414	0.0888038079	0.1004079126	-0.0018845947	0.0273814455	-0.0042400313	0.0233842819	-0.1827398074	0.0995476528	-0.0209712823	0.0283751494	-0.0055494518	0.1070241578	-0.0740960801	0.1900330628	0.020741872	-0.0149134855	0.0705714691	-0.0562124717	-0.1007867007	0.0893082148	0.1149064719	0.0171968469	-0.1167746317	0.0451792157	0.0036911889	0.0380039073	-0.017243029	-0.0039290726	-0.2269722198	0.0034462587	0.03648586	-0.0262036797	-0.0023929356	0.0289010042	0.0316776828	0.0224412158	-0.0376275437	-0.1594417401	0.0978022908	-0.0880413551	-0.008103416	0.024635077	-0.0029924122	-0.0382994301	-0.0539663664	0.1433008911	0.0251422773	0.112233158	-0.0083938692	-0.1014842048	-0.159505306	0.0009617196	-0.028551006	-0.0679518797	-0.00952584	0.0205885124	0.0976225697	-0.0397136946	0.012156347	0.0344352569	-0.0699286162	-0.0923527346	0.0119287627	-0.0760160151	0.0082404656	0.0063532281	0.0178286869	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0189906400634782	-0.0087373381884816	0.0003606444100205	7.634107861989894e-05	0.0817360396407593	0.0830347748381398	0.0066807801761557	0.0068947738324205	0.1009955411289951	0.1375423634346191	0.0189179017391808	0.0102000993279385	0.0013947622818328	0.0002402028529326	5.769741055696032e-08	1.945361822823439e-06	0.0002896529331299	-0.0004425448169422	1.9584591500249377e-07	8.389882167075434e-08	0.0016528009747597	0.000445722803261	2.7317510621666147e-06	1.986688173468441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031.1320711046658	-1.2809476154834556	1063233.3480605974	1.6408267936127507	1219.1419019138111	-0.5845598333023645	1486306.9770020249	0.3417101987104882	960.2999913406824	-0.7957580494004333	922176.0733689148	0.6332308731855824	1002.228061959234	779.7271696957241	0.933046	20.337824	0.0784760483360376	0.0406950342723872	0.0331079663	0.1991751178	0.0738159131	0.0889220449	0.0354168907	0.0638836494	0.0883990156	0.0164475158	0.1218739728	0.0045562985	0.0088995624	-0.0337664988	-0.0349428339	0.1550284774	0.0741874484	0.1715614378	-0.1510896724	0.0269633228	0.0157066342	0.0040674939	-0.0814942216	0.0508129817	-0.0677748635	0.0392838147	-0.1210456136	-0.0685668877	0.0300584212	0.1196929651	0.0108578234	-0.0710417554	0.0133841444	0.1122429796	-0.0147171021	0.1059207374	-0.1647968528	0.0674928625	0.1120856346	0.1138699391	-0.0126707621	0.0468996649	0.0252169582	0.0307641843	-0.2130452727	-0.0066498655	0.151762131	0.0620536782	-0.0963698101	-0.0443273284	-0.0591591921	0.0557895708	-0.0146745331	-0.0988263234	0.0470906923	-0.0696056023	0.0352545535	-0.0062972471	-0.015080002	-0.0052262645	-0.0899513297	0.1613703525	0.0328508025	0.1836125239	-0.0349291098	-0.0556729051	-0.1274471173	-0.0531052557	0.0755525929	-0.0651952291	0.0042219487	0.0538786504	0.1304620902	-0.0703758603	-0.0234624597	-0.0221975312	0.0083738345	-0.0250637229	-0.0845669505	-0.0672701689	-0.0401718334	-0.1040379356	0.0038887287	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0392788640753707	-0.0202882240118924	0.0015428291630514	0.0004116120335567	0.0836342004641181	0.0018981608233587	0.0069946794872722	3.603014511334134e-06	0.0668889023510388	-0.0341066387779563	0.0011632628087299	0.0044741252577268	0.001310607216886	-8.415506494680015e-05	7.0820749562001505e-09	1.7176912769536663e-06	0.0004257309295887	0.0001360779964587	1.851722112024118e-08	1.8124682440845867e-07	0.0018762284078107	0.000223427433051	3.520233038275875e-06	4.9919817839759096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034.447496208331	3.3154251036651203	1070081.6224116848	10.992043618012874	1226.27529110628	7.13338919246894	1503751.089577792	50.885241371232674	960.7707667956008	0.4707754549184528	923080.4663290068	0.2216295289536762	1001.1254855427457	785.7068136547026	1.225349	26.709208	0.1676060239623275	0.1059102765827307	-0.0795735004	0.1081417191	-0.071175868	-0.0774317741	-0.0558355227	-0.0276664122	0.0887364296	0.1186105636	0.1662418904	0.081096663	0.0773808717	0.0168764602	-0.1088652912	0.0285822189	0.0513047895	0.0976476328	-0.0311699623	0.1880270931	-0.1425766069	0.2026829888	-0.0343550949	0.0054847489	0.0086718826	0.0267533796	-0.0172963875	0.0393227293	0.0549417764	0.0076858482	0.1728947193	-0.1663270932	0.0836969692	0.0039646954	0.1700580774	-0.0625777494	-0.07254643	0.108058086	-0.1428102113	-0.0273218751	0.0766126316	0.0812218823	-0.0040884328	0.0194799827	-0.1422801638	-0.0572474597	0.0604801429	-0.1812862053	-0.0629669775	-0.1331609008	-0.0744446905	0.087687487	0.0415092045	-0.0362706444	-0.0221641031	0.0195994212	-0.0442773536	0.0105374129	-0.0600441986	-0.0871784543	0.0119777481	0.1022586611	-0.0267381377	0.0505591832	0.0773763535	-0.1497118079	-0.0434985559	-0.142499447	0.0459602528	-0.0453899623	-0.1862729872	0.1133950634	0.0836298669	-0.0266974316	0.0477311455	0.0925083156	-0.0104371164	0.0119304423	-0.0410857785	0.125891159	-0.0435157511	-0.0280799628	-0.0726707223	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0467419616583413	-0.0074630975829705	0.0021848109796698	5.569782553294157e-05	0.1107046549564074	0.0270704544922893	0.0122555206290172	0.0007328095064191	0.1645760864986414	0.0976871841476026	0.0095427859466876	0.0270852882472082	0.0011660701657273	-0.0001445370511587	2.0890959157652672e-08	1.3597196313992926e-06	0.0009880942934545	0.0005623633638658	3.162525530184582e-07	9.763303327573476e-07	0.0018754230680459	-8.053397648000518e-07	3.5172116841586967e-06	6.485721367682028e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025.759213561285	-8.68828264704598	1052181.9642058655	75.4862553549603	1213.1209569818834	-13.154334124396655	1471662.4562686407	173.0365062562663	959.6080934065234	-1.1626733890774403	920847.6929313028	1.351809409668821	998.54506279962	775.9686244378549	1.775556	38.702198	0.5202303976640733	0.2802518878145699	0.0511749861	0.0555764883	0.0275644807	0.3858469854	0.1567256851	0.0507887898	0.0581712034	-0.0441514262	-0.148726085	-0.1388864096	-0.0324347157	-0.0147929019	0.0737293396	0.0157060879	0.0436881586	0.1384336786	-0.4036924006	-0.0496915135	-0.0187957151	0.0077206795	0.040593029	0.1421993751	-0.1570446669	0.0559284335	0.1850157244	-0.0444598583	0.2213550319	0.0429504752	0.1146110888	-0.0053425244	-0.1015475355	0.0634988588	0.0251769682	-0.1552422006	0.009119926	-0.0314430122	0.1133678715	0.0487153687	0.0154452085	0.0536018295	-0.0068854876	-0.0355271137	-0.0300293857	-0.0703536762	0.2279297861	0.3879725512	0.1000712674	-0.1976303961	0.0212521338	0.1152175469	-0.0086227194	0.034131762	0.101910818	-0.0050936329	-0.0593687224	-0.0440840023	-0.0976178605	0.0531312185	-0.0974088035	0.3030227854	0.0898811554	0.0950976821	0.1491530576	0.0280838668	0.0239854572	0.1514933722	-0.077206055	0.0121664537	-0.0297150261	-0.1726123536	-0.2386003879	-0.0110253643	0.0591123365	-0.107177422	0.1259618948	0.1208883099	-0.0346189752	-0.058573951	-0.0820520866	0.0653716398	-0.0205206816	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0163029289833218	0.0630448906416631	0.0002657854934352	0.0039746582360192	-0.0375356205126422	-0.1482402754690496	0.001408922807269	0.0219751792711397	-0.0336311416188692	-0.1982072281175106	0.0392861052780268	0.0011310536865884	0.0026970086379944	0.0015309384722671	2.3437726058675218e-06	7.273855593416407e-06	0.0006500648124361	-0.0003380294810184	1.1426393003756887e-07	4.225842603675818e-07	0.0015296309526144	-0.0003457921154315	2.339770851196037e-06	1.1957218709459182e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029.6152540410058	3.856040479720832	1060107.571353925	14.869048181245663	1224.995169359095	11.874212377211506	1500613.1649531175	140.99691957912293	961.6953162649206	2.08722285839724	924857.8813258857	4.356499260615945	1002.7491801232966	779.2755715080137	1.789636	39.009121	0.1727730094517467	0.1056699326678508	0.0687198592	-0.0299829454	0.011481184	0.110688542	0.0577775508	0.1463008566	0.2775474087	-0.0904965575	0.2779049522	-0.1202043041	-0.1019044179	0.0275864441	0.0506985806	0.0496601425	0.0915347043	-0.0882950448	-0.1332546474	-0.0246521633	0.0102991374	-0.1927117796	0.0628178364	0.0375784587	0.0561197043	-0.0660972785	-0.2617281716	0.2103484778	-0.0957856214	0.2292604326	-0.0330703587	0.1079098804	-0.0877036802	-0.0699982174	-0.0369350706	-0.0206271207	0.1033556661	0.0500832157	0.0087059538	0.010310638	-0.0764257523	0.2331512645	-0.0749581687	-0.0961115232	-0.1054659788	0.0074881698	-0.0519993193	0.0423949341	-0.0487349036	0.3208453414	-0.2270459684	-0.1047486833	-0.115695233	0.1662333889	0.0598661968	-0.0647102418	0.1337255195	-0.0884369363	0.0341147297	0.0382003785	-0.0880530887	-0.0290614068	0.1267417884	0.1050805168	-0.1349312553	-0.0241265517	0.0350866773	-0.1691223912	-0.2290558194	0.116175985	0.1772732944	0.0640380184	0.1853772483	-0.0378614577	-0.1039148914	0.049147198	-0.0368374158	-0.0286393827	0.0999793111	0.1129235645	-0.0394003159	0.0490833131	-0.0033292389	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0371540584634999	0.0208511294801781	0.0013804240603091	0.0004347696005991	-0.0112886406783019	0.0262469798343403	0.0001274334083638	0.0006889039504242	0.0565608897234142	0.0901920313422834	0.0081346025176474	0.0031991342463042	0.0021290859186799	-0.0005679227193144	3.22536215113576e-07	4.5330068491210345e-06	0.0005700635814027	-8.00012310334e-05	6.400196966859442e-09	3.249724868416727e-07	0.0014678975270634	-6.173342555100005e-05	2.154723149958845e-06	3.811015830260866e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034.4656158028265	4.85036176182075	1070119.110278321	23.526009220532888	1222.3287921232336	-2.6663772358613187	1494087.6760534432	7.109567563919446	964.4374547485496	2.742138483628992	930139.6041218608	7.519323463399106	1001.6166782169822	787.87115625804	1.91743	41.79467	0.1874990025274451	0.100451418598343	-0.0859407812	0.1371438648	0.1567906274	0.1492974131	-0.0779973436	-0.0618797719	-0.0107852692	-0.0080348869	0.1670264234	0.0560394536	0.0152963087	0.1451755561	0.0302553207	0.1243317908	0.0510986056	0.0465101514	0.0964638877	0.1721636276	0.2017677799	-0.0481585193	-0.0516494483	0.0862405783	-0.0494851231	0.0528822614	-0.0702339296	-0.2405098311	0.0866789484	-0.1738715655	-0.0373364578	-0.0022848079	-0.0565638742	-0.1167278143	-0.0258707786	0.0745684633	0.0330152776	0.0686915436	-0.0827699913	0.0479566529	0.0709393772	-0.0537997192	-0.0860106794	0.0137422255	-0.1467399372	0.0666889952	0.0164950255	-0.1105977445	0.1698513313	0.0388568847	0.0603869292	0.0257263697	-0.1625858862	-0.0504668058	0.1424954574	0.1128207711	-0.1816458862	-0.1083090034	-0.1402746091	-0.0614308907	-0.0588308712	0.2319483586	-0.0553102812	-0.0675711818	0.1629706118	-0.0901097965	-0.2137419307	0.0637276603	-0.1321991877	-0.1052010534	0.050321162	-0.0298820832	-0.0032338407	0.0473000073	-0.0888397182	0.0283371725	-0.1413053769	-0.1541850447	0.0748115076	-0.1623037616	0.1197855186	-0.0824193684	-0.1379937466	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0088729481129234	-0.0282811103505765	7.872920821463093e-05	0.0007998212026614	0.0580226084135517	0.0693112490918536	0.0033666230871123	0.0048040492506729	0.1063132563574242	0.04975236663401	0.0024752979856849	0.0113025084773193	0.0014840395274096	-0.0006450463912703	4.16084846890837e-07	2.2023733189141093e-06	0.000569206562861	-8.570185416999091e-07	7.344807808174388e-13	3.239961112040336e-07	0.0016250796462715	0.0001571821192081	2.640883856725904e-06	2.4706218598749376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025.2818224839475	-9.183793318878998	1051202.8155160048	84.3420597238865	1199.2078373852898	-23.120954737943748	1438099.4372463038	534.5785479940434	958.684723008994	-5.7527317395556565	919076.3981308314	33.09392246729105	1002.2576065802282	794.2415505267204	2.643076	57.611748	1.2775746402064134	0.7785538109716359	0.2914518658	0.0131955894	0.138889492	-0.099312782	0.1443280305	0.2147695658	-0.1721869207	-0.211400429	0.0216237751	0.0456412921	-0.2397634807	-0.2292094778	0.1707192653	-0.1547334143	0.0004269135	0.003522071	0.0588576927	-0.0012893129	-0.1372509473	-0.2026767991	-0.1565527204	0.2991409729	0.1998004469	-0.0962013461	-0.0327031983	-0.0681737463	-0.1237531358	0.0566088144	0.1685422903	-0.042124322	-0.0527010229	0.0086330413	0.0787925793	0.0100741347	0.0012184521	-0.096913109	-0.0047190149	-0.1072193025	-0.29029617	0.0346130663	0.2249936896	-0.0629552462	0.1348708931	0.1963337478	0.0726334858	0.0462218641	0.0574500027	-0.021419643	-0.0868602651	-0.1919018328	-0.0348128943	-0.1492847948	0.2935222809	0.1335470344	0.0850217392	0.2194186531	-0.166567755	0.3041371943	0.1233430299	0.0521643485	-0.0312547683	-0.2899091073	0.0527519452	-0.0035163101	-0.1449155165	0.0985112019	-0.0632921927	-0.0496438998	-0.0416693424	-0.1227040172	0.1239739119	-0.1142222054	-0.1586566772	-0.1911922938	0.0878932396	0.2081035071	-0.0929444353	0.1679744453	0.0884143042	0.3216876111	0.0626795253	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0263770367640177	0.0175040886510942	0.0006957480684503	0.0003063931195053	-0.2400975726007601	-0.2981201810143118	0.0576468443687772	0.088875642328006	-0.620644092578928	-0.7269573489363522	0.5284669871725693	0.385199089653121	-0.0017949961288084	-0.003279035656218	1.075207483474901e-05	3.2220111024371423e-06	0.0016038914423861	0.0010346848795251	1.0705727999178708e-06	2.5724677589593644e-06	0.0012389397499215	-0.00038613989635	1.534971703935549e-06	1.4910401955318877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034.0485569485586	8.76673446461109	1069256.4181273964	76.8556331729999	1221.2313215592328	22.02348417394296	1491405.9407573105	485.0338551599161	962.131779029276	3.447056020282048	925697.5602180396	11.882195206962711	1007.2909915892058	809.4155354565464	1.73323	37.779617	0.1609563095591599	0.0793645064929873	0.3415893485	-0.0959002532	-0.0876558714	-0.2334181922	0.014032433	0.2544596806	-0.0203170793	-0.0677893252	-0.1708194815	0.1120306035	-0.294055594	-0.1450918679	-0.0614892115	-0.1210941678	-0.108769014	0.130117547	0.2239680821	0.0600458906	0.0295723222	-0.008863403	-0.0500604571	0.0241986455	0.1421072434	0.1279441699	0.0591883225	0.020412004	0.0877241455	-0.0602478335	-0.159338407	0.146328083	-0.0392884413	0.1611880767	0.0214956293	-0.0835921995	0.0688828449	0.0607775109	0.0591206105	0.0126694615	-0.3096581289	0.078751778	0.0305742421	0.0688237947	0.1786531996	-0.054819117	-0.0689876174	-0.227690531	-0.0207189838	-0.0067193145	0.1900577066	0.112515927	-0.0672927294	0.0780926208	0.1439428598	0.1373281644	0.0800730735	0.0024920578	-0.0423304579	0.3328748099	0.1416966111	-0.1998664906	-0.0237459595	-0.0013070127	0.0299200427	-0.0836353388	-0.0072380278	-0.2569785601	-0.0589414712	-0.1783455354	-0.0457523375	0.0121504908	-0.0737169598	0.156816475	-0.1411661015	-0.1301267431	0.00221663	0.0821028002	-0.0481955076	0.2018289591	-0.0343448183	0.0631662544	0.0156896457	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0144616380394211	-0.0119153987245965	0.0002091389747832	0.0001419767267661	-0.197061125509947	0.043036447090813	0.038833087187247	0.0018521357782003	-0.5982504166275078	0.0223936759514202	0.0005014767226172	0.3579035609949866	-0.0005591497546227	0.0012358463741856	1.527316260587941e-06	3.126484480946257e-07	0.00160827452256	4.383080173900019e-06	1.9211391810835416e-11	2.5865469399155963e-06	0.0008069534484345	-0.0004319863014869	6.511738679403314e-07	1.8661216467241725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031.8810680416718	-2.167488906886774	1064778.5385828214	4.698008161477223	1218.8649732926312	-2.3663482666015625	1485631.8231196466	5.59960411884822	963.0429301595632	0.9111511302871804	927451.6853303172	0.8301963822236065	1001.6017783099102	787.6737676412799	1.838423	40.07254	0.5692714954401682	0.3571449236104182	0.0846080426	-0.0185871321	-0.1758917788	-0.1138407992	-0.0226555081	0.0583890515	0.0324033946	0.0248417586	-0.1363598832	0.1619473041	-0.1428446699	0.0322712014	-0.1041997387	-0.1287655807	0.0577658361	-0.1213013079	0.1026440638	0.0516275364	0.1150228785	0.1316637452	0.0011023833	-0.0303494375	-0.0046965816	-0.0525291268	0.0864531268	0.0203138134	0.0069508818	0.0411398136	-0.0557223601	-0.0760112778	0.1450620616	-0.1199754463	0.0218024078	0.1264994134	0.0410322219	0.020333011	0.0366745703	0.0085224046	-0.0559770732	0.0734131089	-0.1145078415	0.2064238423	0.1397809927	0.0328670227	-0.1191751058	-0.0438951308	0.2072334897	-0.0610472834	0.1699159781	0.059166789	-0.050887249	0.026283231	-0.0360324553	-0.0720778414	0.00473809	0.0396172885	0.1380151583	0.1357023478	-0.0716339534	-0.2021264543	-0.1370030614	0.0027985434	-0.0466014807	-0.0837483076	0.0976769754	0.010194735	0.0218224651	-0.0459712077	0.0095438179	0.0034717765	0.1023692946	0.0811787014	0.0628197514	0.0945595874	-0.0898348702	-0.1077143629	-0.1218892962	0.0117400076	-0.0899455171	0.1412525945	-0.0805540546	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0100423166882137	-0.0044193213512074	0.0001008481244663	1.95304012052376e-05	-0.0999691989302817	0.0970919265796653	0.0099938407347622	0.0094268422069511	-0.2507171436741373	0.3475332729533705	0.1207793758096819	0.0628590861321179	0.0010452520754282	0.0016044018300509	2.5741052322706774e-06	1.0925519011869593e-06	0.0012022182899051	-0.0004060562326549	1.648816640778903e-07	1.4453288165823433e-06	0.0004128720200218	-0.0003940814284127	1.704633049168816e-07	1.5530017221979405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1030.5370794958435	-1.3439885458283245	1062006.6722158224	1.8063052113177336	1222.5470490175137	3.682075724882452	1494621.287061431	13.557681643768635	961.7408427716998	-1.3020873878633663	924945.4486552194	1.6954315656328451	1004.434852792187	781.5362056593722	1.139199	24.831383	0.0991247112815887	0.0588753066094325	0.1196901551	-0.042282498	-0.1200915365	-0.04523361	-0.0319316807	0.0666219792	-0.0273025335	-0.1026111842	-0.146789251	0.0610078634	-0.1094045274	-0.0176747079	-0.1380361867	-0.0780535634	-0.0130513157	-0.0272989047	0.0109114942	-0.2717306237	-0.0465250697	0.0733023329	-0.0120628864	-0.0642410459	-0.0042259851	0.0655002757	0.0314113972	-0.2014749041	-0.0511478115	-0.1017791924	-0.0864736303	-0.1940932218	0.0496930754	-0.1390385533	0.0065196371	0.0401872395	-0.0869553354	0.1050153045	0.0990382606	-0.0271488991	-0.1176071354	-0.0853633758	-0.0315049532	0.1287693238	0.1615302101	-0.0003321691	0.0217291696	0.0865297583	-0.1482364136	-0.0316269226	0.1376155995	-0.0829253415	0.0324741136	0.0085968193	-0.069762089	0.0038794899	-0.1342676766	-0.001946753	0.0747705072	0.1157113893	-0.0407404495	-0.1452617079	0.0426548528	0.0008118434	0.0491969159	0.0181050964	0.0333868252	0.0786963727	0.15450274	-0.1191497732	0.0398314077	-0.0077276893	-0.143676186	0.1001079654	0.0190308926	-0.0645089245	-0.0940207378	-0.2504724399	0.130029459	0.0547947491	0.057744822	0.031130697	0.11057245	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0214033804957267	0.0113610638075129	0.0004581046966448	0.0001290737708383	-0.1073285840258506	-0.0073593850955689	0.011519424948994	5.4160548984881815e-05	-0.1928021356627454	0.0579150080113918	0.0033541481529595	0.0371726635161156	0.0013432653644259	0.0002980132889977	8.881192041922673e-08	1.804361839266246e-06	0.0013022439699654	0.0001000256800602	1.0005136671525469e-08	1.6958393573112453e-06	0.0003611259017375	-5.174611828429997e-05	1.3041191690572254e-07	2.677660757492764e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027.4855175501646	-3.051561945678941	1055726.4887753294	9.312030308315844	1213.449551638435	-9.097497379078732	1472459.8143715188	82.76445856234439	958.0239860923832	-3.7168566793166073	917809.9579283388	13.81502357458047	996.9960684730132	776.7788198182221	1.263036	27.530685	0.6625407097346628	0.3799683983704066	-0.0280115885	-0.0105964258	-0.0959326754	-0.0124386194	-0.1690300025	0.0699700338	-0.0211744091	0.206795568	-0.0578221082	-0.0666864213	0.100272378	-0.0910402755	-0.18281397	0.1710155549	-0.1890420275	-0.0560999362	-0.0003394533	-0.2513116763	-0.1849846858	-0.04904681	0.0181983877	-0.1074498721	0.0586808226	0.0090099209	-0.1252422529	-0.1317352261	0.104713137	-0.0661158435	-0.0110032173	0.1138916583	-0.0424026612	-0.021025618	-0.2041759774	0.1080765442	0.0965974492	0.0814898121	0.090815809	0.0229907238	0.0479922774	-0.0730727941	0.0227644134	0.1537729831	-0.059549963	-0.2762514257	-0.00264738	0.0234616287	-0.1365543683	0.0579192593	0.0843635472	-0.3187960112	0.0858809463	0.2228687521	-0.0311476684	0.0278259517	-0.0287778826	0.0645465527	-0.0565735669	-0.04289032	-0.0292857283	-0.0917211771	0.3308430033	-0.1036571792	0.0284805128	0.0769410684	0.0668304708	-0.041503101	0.2179604714	-0.1637381973	0.1479249139	0.1870051774	-0.1193372786	0.1120816502	0.0752846958	-0.0872309302	0.0663923683	-0.1509084553	0.3238558601	-0.0065679297	-0.0182765837	0.0003785399	-0.1395294866	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	0.1862595364127628	0.1648561559170361	0.0346926149046973	0.0271775521437421	-0.0126637300081711	0.0946648540176795	0.0001603700577198	0.0089614345861885	0.1348488220281467	0.3276509576908921	0.1073551500757587	0.0181842048023787	0.0020228457102494	0.0006795803458235	4.618294464295881e-07	4.0919047674744e-06	0.0012041039448333	-9.81400251321e-05	9.631464532929218e-09	1.4498663099631143e-06	0.001090780372963	0.0007296544712255	1.1898018220413016e-06	5.323956473793641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
