global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1045.8757652620625	-1.1648856787944624	1093856.116362505	1.3569586446604354	1117.756729218454	13.591568917938956	184.7307456510844	1249380.1057131365	982.2924623377182	0.7351542154946173	964898.4815654976	0.5404517205595063	1000.2507735771125	836.0726871718147	1.294536	20.506544	0.0672467051307861	0.0333054412239523	-0.144516779	0.0444574874	-0.1015928474	-0.1035821677	-0.0541132721	-0.0888863196	0.1082095453	0.0322379445	0.0943367974	-0.0920487574	0.2126807794	0.0577948035	-0.0192025867	-0.0842873764	-0.0871106105	0.0124766927	0.0892730312	0.0658890261	0.017914083	-0.150948997	-0.0468490433	0.0374222205	-0.1150225117	0.1081033243	-0.1155127472	0.0263947246	-0.0555616152	0.079227096	0.0432739346	-0.0547351276	-0.0218003426	-0.0251458443	0.0239726874	-0.3090297702	0.0382185514	-0.03404165	-0.1938233539	0.1613264191	0.0485832757	0.0391806265	-0.0442012242	-0.224150872	0.0606118342	-0.0831833644	-0.0374242318	-0.1008958626	0.0237614815	0.0854100442	-0.0815836026	-0.049133516	-0.0764506984	0.0562038478	-0.0378963661	-0.0160020451	-0.0566844386	0.0540571064	0.0178402688	0.1917657166	-0.126500826	0.101020879	-0.0138899189	-0.0345523456	0.0776178356	0.0595199635	-0.2938895142	-0.0967996005	-0.0828330528	0.0038399862	0.109422513	-0.2189147203	0.0216709458	-0.0061206063	0.046062778	0.0694143151	-0.0843432108	-0.1057716495	-0.065214727	0.007018594	0.069046517	0.0241713514	-0.073532744	0.1165133378	0.123441967	-0.051601324	-0.1118818235	0.1215284912	0.0533666877	-0.1109976024	-0.1019116767	0.0094409841	-0.049977709	0.0227558974	-0.0248050994	-0.1324161883	-0.1115324358	0.0277651601	-0.0762223254	0.0171678363	0.1309740632	-0.0740651762	-0.0051775568	0.0816908496	-0.0631280047	0.0689240564	0.0819328493	-0.129112176	-0.0237416737	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0147800201736174	-0.0071877161991124	0.0002184489963325	5.166326415898424e-05	0.0962640821137768	0.0228295881249779	0.0005211900939561	0.0092667735052079	-0.0722385771828726	0.005206835201747	0.0052184120334058	2.7111132818152745e-05	0.0027728517672479	-6.916420647730013e-05	4.783687457634605e-09	7.688706923129802e-06	0.0003751263963103	0.0004002294411173	1.4071981320875226e-07	1.6018360553712498e-07	0.0008119810250189	-0.0001710576645042	6.593131849907435e-07	2.9260724585665643e-08	0.0
1044.1125316537325	-1.763233608329983	1090170.9787563663	3.108992757544373	1103.053934548118	-14.70279467033606	216.1721711180625	1216727.9825220837	980.7966376809512	-1.495824656767013	961962.0444862592	2.2374914037921525	998.4827954253788	834.5077867330859	1.282839	20.321241	0.0495265210788139	0.0254739586927437	0.0970109208	-0.0446756609	-0.1854273253	-0.0738239883	0.1060502534	0.1043088079	0.1490781445	0.0182289842	0.076562676	-0.0734472963	0.0304892641	-0.1425742694	0.1627943373	-0.1315897214	-0.0644475228	-0.0268064673	0.0704948386	-0.088270661	-0.0131177889	-0.1047684995	0.0352273094	-0.0242231776	-0.1228875251	0.1921627236	0.1162868397	-0.024574922	0.1700325629	0.1404962847	0.0779939103	0.1234456176	-0.17805326	-0.152741374	-0.1007114675	-0.1489886981	-0.0286776186	-0.063621182	-0.1054530322	-0.0139313648	-0.0183216017	0.0254490512	-0.1420934986	-0.0432244202	0.0264898169	0.0679334689	-0.0323639281	-0.1824380762	0.1181534169	-0.0228286145	0.102325184	-0.1658490237	0.0817129075	0.0133903375	-0.0328729959	-0.0813789408	-0.1005609208	0.0025521763	-0.0397364766	0.0891115896	-0.0412630326	0.1036436243	0.134749758	0.0455095054	0.1126283899	-0.0811370041	-0.013095497	0.156054753	-0.0394617379	0.1390300215	0.0242344981	-0.2297709962	0.0036823508	-0.0085020758	0.0435759532	0.0631505577	0.0883466839	-0.1253799747	0.2534647501	-0.0820613437	0.0620110584	0.2569326691	-0.079852836	-0.0319547516	0.002269404	-0.0375247318	-0.0442927782	0.1397048956	-0.1147055667	0.0879248421	-0.080533627	-0.0145959338	-0.113954572	-0.0716896067	-0.1121284476	-0.0688016094	-0.0299071592	0.0610086143	0.0269110071	0.0742099792	0.1802816091	-0.1136037973	0.0328834636	0.0960147723	-0.0495776381	-0.0656525132	0.0549228009	-0.0295726957	-0.0687145538	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0146320630719287	0.0001479571016886	0.0002140972697408	2.1891303940120245e-08	0.0862829280823973	-0.0099811540313794	9.962343579812302e-05	0.0074447436784721	-0.0718771644047961	0.0003614127780764	0.005166326762874	1.3061919615697165e-07	0.0024889740152381	-0.0002838777520098	8.058657808613753e-08	6.19499164853047e-06	5.723326951101448e-05	-0.0003178931267992	3.2756471389204193e-09	1.0105604006622661e-07	0.0009909300895632	0.0001789490645443	9.819424424017315e-07	3.2022767701280094e-08	0.0
1046.8378840539297	2.7253524001971527	1095869.555490509	7.427545705260381	1103.2179837775952	0.1640492294773139	0.0269121496921004	1217089.9197303024	982.2211432961856	1.4245056152343525	964758.374338066	2.0292162478342006	1000.0654941477288	833.2356115589091	1.217666	19.288858	0.0479500934691456	0.0295856755343652	0.0205200565	0.1457533341	-0.0303109683	-0.0212858949	0.1634323341	-0.1172378368	0.0209864364	-0.0965802186	-0.0065701681	-0.0363623761	-0.1909429391	-0.0743423798	-0.0937755117	-0.0265848688	-0.022740541	0.0254972682	-0.0750972117	-0.0376462289	-0.1303311256	0.0555914957	-0.0439368851	0.0588237482	-0.0483572001	0.0127291406	0.1608343813	0.0805897278	0.0162029338	0.072343395	-0.0519288747	0.0009701033	-0.0481979976	0.0591845943	-0.0708731722	-0.1058594528	-0.0112641192	-0.064143042	0.1472802138	0.0921578489	0.1467432411	0.0781738197	0.0882992008	-0.0269479682	0.0811419067	0.0559502596	0.0233371862	0.0579360392	0.004678535	-0.0628109856	0.0813044898	0.0511451511	-0.0753733976	0.0515960233	-0.0293525213	-0.0142887534	-0.0368341145	-0.1810093212	0.0019638106	0.0031259935	0.0122054901	0.0358730021	0.084027926	0.1141747826	0.1272249186	-0.0775046044	-0.0106956571	0.0044672891	-0.0377580135	0.0927157438	-0.1043145944	-0.0397532601	-0.038512255	0.0090459074	0.0263651311	-0.0278850304	-0.0578514335	-0.0197541475	-0.1187714597	-0.0368576373	0.1459080026	-0.0055674437	-0.0744481187	0.134402633	-0.0908636518	-0.0512637267	0.0163298844	-0.0523404285	-0.0879825025	-0.1098321711	-0.0380109582	0.038057024	-0.1454753249	0.0112684872	-0.0482569092	0.092674934	-0.0764017211	-0.0140204897	-0.0444011378	0.0007657794	0.0525876267	-0.0196515098	0.1406073913	0.2058481299	0.1516627071	-0.1248720459	0.0619138334	0.0247986361	-0.0062016093	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0147196072040571	-8.75441321284004e-05	0.0002166668362417	7.663975070114827e-09	0.0864898305316046	0.0002069024492072	4.280862348797575e-08	0.0074804907853856	-0.0890178075422625	-0.0171406431374663	0.0079241700596312	0.0002938016471659	0.0029200278193362	0.0004310538040981	1.8580738202744318e-07	8.526562465697324e-06	-5.0158541817557634e-05	-0.0001073918113285	2.515879317263678e-09	1.153300114043163e-08	0.000919075629983	-7.185445958020006e-05	8.447000136286484e-07	5.163063361562604e-09	0.0
1048.2889187035346	1.4510346496049351	1098909.657076626	2.1055015543541167	1113.5203410755505	10.302357297955268	106.13856589473218	1239927.5499890104	983.5236176733875	1.302474377201975	967318.7065213476	1.6964395032676718	1001.5644078016848	838.5879209806811	1.172151	18.567848	0.0678206620453632	0.0314095960148619	-0.0605479123	-0.0714710507	-0.0171923438	0.0446298157	0.0377740398	-0.0195339828	0.0906164656	0.1126939317	0.1514497401	0.1017171606	-0.0093249737	0.0270629821	-0.0299829994	0.0262317032	-0.0231416521	0.0658929	-0.04724446	-0.0939933388	0.016843479	0.144294536	0.0291809278	0.0940680432	0.0334746606	0.0906408322	0.0197317772	0.0204476261	-0.056584307	0.1119859754	-0.019722318	-0.0861705224	0.0670201088	0.1328422402	0.1085499139	-0.0927173129	0.0840132017	0.0748118823	0.069135481	-0.0587297953	0.018513762	-0.0546901355	0.0082942947	-0.1586449081	0.1617344975	0.0317947976	-0.0035330978	0.0231209365	-0.2587463258	0.2220776361	-0.0208130613	0.0409530518	0.0253520942	-0.014802624	-0.1180809011	-0.0356922193	-0.0661239997	-0.1359699319	0.0468908121	0.0174979315	-0.2140612237	0.0207353485	-0.0788174965	0.1666361126	0.0475334939	-0.1175841732	-0.0560728216	-0.0984113945	0.1833867568	0.0991852904	0.1320902552	-0.1146501845	-0.0964849609	0.004238076	-0.0165466599	-0.0833238076	0.0150331576	0.0349540492	-0.1158264893	-0.2224471549	0.00607468	-0.1362003987	-0.030169827	0.1063032182	0.0519651871	-0.0103463863	0.1246071015	-0.068034534	0.092758311	-0.0036508815	-0.0464761342	0.0608741917	-0.1579363996	0.0406582064	-0.0826827938	0.0390557882	-0.1325907925	-0.0168631882	0.0409012807	0.0180363121	0.0820880029	0.0248011031	-0.052211872	0.1309493399	0.0543013949	0.0097923263	0.0185729878	-0.0093282172	0.076753036	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0068648117319582	0.0078547954720989	4.712564011523094e-05	6.169781190850537e-05	0.0787139124137041	-0.0077759181179005	6.046490257629328e-05	0.0061958800074722	-0.1137758770700685	-0.024758069527806	0.0129449502030633	0.0006129620067436	0.0026559430371625	-0.0002640847821736	6.974077217573052e-08	7.054033416651965e-06	0.0001546157310727	0.0002047742728902	2.3906024295145487e-08	4.19325028377337e-08	0.0008392971064958	-7.977852348719995e-05	7.044196329722223e-07	6.364612809797714e-09	0.0
1051.241152074439	2.9522333709044237	1105107.959814794	8.715681876281694	1109.3902979995264	-4.130043076024094	17.057255809814563	1230746.833295478	984.7539326985676	1.2303150251800616	969740.307965295	1.5136750611838157	1002.9472926812614	846.8572403227303	1.195603	18.939352	0.0613336387917996	0.0291516380867627	0.1146241411	-0.1263689697	0.041334063	0.1029164937	0.0567786562	0.0672718076	-0.0610314734	0.118511419	0.2115395057	0.1973020432	-0.0246289551	-0.0730855549	-0.0373002993	0.064466065	0.2743891564	0.1172357897	-0.0175451577	-0.0269840862	-0.096547582	-0.0091730645	-0.0994580899	-0.1117980551	0.1223786117	0.0946947294	-0.0679811635	-0.0306333497	0.0112203204	0.2054755363	0.0116076604	-0.1972373883	0.0001646863	0.061787212	0.1115653948	0.093810855	0.1406677826	-0.1009765157	0.046162906	0.0636671051	-0.0625205632	-0.0513131739	-0.0597095247	0.026636458	-0.0802114055	0.0801826552	0.0959527191	0.0741279588	-0.0139461527	0.2213612719	0.0988111514	0.165430515	0.1151328972	-0.1906996907	-0.0415223106	-0.1053310648	-0.0202606609	-0.1819243968	0.1416467022	0.0772409129	-0.1480633532	0.0149504422	0.0296134787	-0.05393447	0.1485141147	0.0058411176	0.1200181494	0.0074899228	0.0997417239	-0.1210275521	0.0214066806	-0.0621287542	0.1389364006	-0.0285991071	-0.1472279879	0.0776220492	0.0194417238	0.1059380309	-0.0079820335	0.0036463957	-0.1320958062	-0.1701169895	0.1342737401	-0.0026358101	0.0718799377	0.0085255596	-0.0544906482	-0.0556752966	0.0526437418	0.2200845754	0.020758109	0.0632902622	-0.1110663459	0.1764450653	0.0315361192	-0.0219028717	-0.1246428326	-0.092037943	0.012913087	0.0636023764	-0.0619290837	-0.0163409489	-0.0231689902	0.1459214274	0.1041159978	-0.0212271652	-0.0505584877	-0.2409495531	-0.1944896452	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0055739196093753	0.0124387313413335	3.10685798117785e-05	0.0001547220373818	0.0648359425573943	-0.0138779698563097	0.0001925980473326	0.0042036994473057	-0.1338314452627571	-0.0200555681926885	0.0179108557411183	0.0004022258155315	0.0025630247064546	-9.29183307079003e-05	8.633816181542728e-09	6.569095645896687e-06	-5.0923859871154775e-05	-0.0002055395909438	2.5932395041770076e-09	4.2246523445367155e-08	0.0008400665728734	7.694663775999156e-07	7.057118468592594e-07	5.92078506256736e-13	0.0
1053.8749246724808	2.633772598041787	1110652.3568534271	6.936758098195786	1117.7112861402106	8.320988140684221	69.23884363740746	1249278.519165204	984.1352840647978	-0.6186486337697943	968522.2573413004	0.382726132065233	1002.0325040477472	853.8728902093295	1.015836	16.0917	0.0708320212437307	0.0387097932170561	0.1106348505	-0.0698094587	0.0933845736	0.1915508068	0.0059016198	0.0595545702	-0.1272623801	0.1611776618	0.0255665056	0.152793638	-0.1117006624	-0.0278434737	-0.0755334501	0.011828375	0.1290375553	-0.0585300865	-0.0028652539	-0.0576513089	-0.0407211497	-0.2298550447	0.0457569816	0.0470977364	-0.0984148546	-0.0464899448	0.0049314992	0.0965326336	0.0451808843	0.0358936748	0.1361415306	0.073308897	0.0520926794	0.0399609804	-0.066716849	0.1261821997	-0.058136842	-0.0565268886	0.1395151993	-0.0613850988	-0.1033431361	0.0329364797	-0.0677096712	0.0107878804	0.0513538011	0.0546424631	0.0904612983	0.2330281067	-0.0379969082	0.0141878115	0.0734516554	0.1079832687	0.0169929785	-0.139601036	0.0237242305	-0.0660791263	-0.0800917224	0.0516517194	0.049862011	-0.0115200571	0.1447015164	0.1321904402	0.0387803912	0.0480326836	0.1430949004	-0.1824604475	-0.0616450704	-0.0054343748	0.1096642058	-0.2612155883	0.0356959175	0.1169232782	-0.0567318786	0.0876285889	0.045529363	-0.1242108385	0.0325210685	-0.0343712354	0.0298804819	0.0190871717	-0.0732619259	-0.0354584546	-0.023190236	0.0506315289	0.0001475927	-0.0329103687	0.0187486685	-0.0703087833	0.0084885623	0.1854766937	0.1609257094	0.0959021001	-0.1194038313	-0.1493577549	0.0010824919	0.0834903051	-0.1169693803	-0.071722757	0.0689748718	0.1082831094	-0.1423823737	-0.1566687602	-0.1199491045	-0.0547618365	-0.0371222021	-0.0035964499	-0.0599717753	0.142076012	0.0848716984	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0094121752701425	0.0038382556607672	8.858904331588205e-05	1.4732206517411456e-05	0.0884012836717573	0.0235653411143629	0.0005553253018362	0.0078147869548145	-0.1062466593711093	0.0275847858916477	0.0112883526275205	0.000760920412688	0.0025599129201302	-3.111786324399776e-06	9.683214128721468e-12	6.553154158649528e-06	0.0001996569055169	0.000250580765388	3.9862879920584334e-08	6.279071998246336e-08	0.0009032467927	6.318021982659999e-05	8.158547685228367e-07	3.991740177337498e-09	0.0
1051.9357000703346	-1.9392246021461688	1106568.717082465	3.7605920575689664	1112.297195896958	-5.414090243252531	29.31237316208225	1237205.052000236	983.9660976035922	-0.1691864612056406	968189.281233242	0.0286240586552877	1001.6487884883926	856.104423320578	1.100276	17.429291	0.1680734600793732	0.0790741459111985	0.1635505119	0.0615096115	0.1065338812	0.1881011482	0.0761314261	0.0161604499	-0.1510298429	0.0762028929	-0.0201612379	-0.0058591004	0.0363231545	-0.052457351	-0.1441202145	-0.0034800205	0.1508721215	-0.0739132669	0.1223480439	0.0038850604	-0.0349946801	-0.0643440496	0.1112523913	-0.009821464	-0.0774628032	0.0733832808	-0.0771885594	0.0879475222	-0.1300872911	-0.0543596942	-0.0121227414	0.0599477403	-0.0704151637	-0.154923851	-0.1080724036	0.0855706205	-0.058988035	-0.0844090372	0.0453222255	-0.0759610905	0.0088628568	0.0233849645	-0.0637541337	-0.006646627	-0.0131086554	0.1170675744	0.0023030401	0.0578020844	-0.1517230956	-0.1207533576	0.1314310005	0.0809594173	-0.0417299881	-0.116950351	0.11277456	-0.0521253339	0.0229691177	0.1185212683	-0.0019356768	-0.0370104174	0.0400820048	0.2856101138	-0.0516722681	-0.0368609263	0.1430236865	-0.096020492	0.0366441684	0.08381669	-0.0986659625	0.0252547513	-0.1295429929	0.0986869239	-0.1568633904	0.0166085112	-0.1015554359	-0.045092909	-0.0793983023	-0.0735917616	-0.0333228269	-0.0172872319	-0.0579433298	0.0605911766	0.0439334826	-0.2339591229	0.0194253976	-0.0394311356	0.0051960377	-0.1962215853	-0.1076372004	0.1327058549	0.2013007488	0.0363606014	-0.120446374	-0.2880168238	-0.0422994088	0.0751591271	0.0542568128	0.1143914089	0.1069881354	0.1632040376	0.0089275449	-0.1306780252	0.0287454779	-0.1651240286	-0.1263333797	-0.0609412667	-0.1247305167	-0.0186249262	0.0807198451	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0294043015069576	0.0199921262368151	0.000864612947112	0.0003996851114687	0.0639647471773798	-0.0244365364943775	0.000597144315841	0.0040914888814661	-0.1359633872863099	-0.0297167279152006	0.018486042682367	0.000883083917986	0.0036761777258172	0.0011162648056869	1.2460471164154354e-06	1.3514282671794518e-05	-0.0002928447825882	-0.0004925016881051	8.575806668913013e-08	2.425579127863733e-07	0.0011730416875675	0.0002697948948675	1.3760268007712083e-06	7.27892852965654e-08	0.0
1052.3373262904224	0.4016262200877918	1107413.848304075	0.1613036206620073	1111.2692997787938	-1.0278961181643351	1.0565704297373093	1234919.456630851	983.4625625909543	-0.5035350126378262	967198.6120179668	0.2535475089521757	1002.358145163348	848.676663305146	1.076208	17.048031	0.1423623446290218	0.0676760692853469	0.101526134	0.1395610914	0.1146779905	0.1646410135	0.1124929171	-0.0402974381	-0.1906588207	0.0992963675	-0.104499655	0.0146780732	-0.0267074577	-0.0867083773	-0.1782518113	-0.0029890294	0.1125240535	-0.036652406	0.1061220966	0.1147174235	0.0206813425	0.0822893678	-0.0112289235	-0.0140991852	0.0722771276	0.077550859	0.0634499094	0.0149012622	-0.0691328694	-0.1003927316	-0.0895576733	0.2021467498	-0.1093884801	-0.0463398715	0.114976627	-0.0004761532	0.0484728326	0.0390153562	-0.083600727	0.1063209718	0.0817672821	-0.0676995154	0.131420694	0.0451121486	-0.084858033	0.0845261549	-0.0788109201	0.0737910726	-0.120531608	0.1861175572	0.1375122791	0.1233674285	-0.0918900297	-0.0787477627	0.0555318454	-0.0335936252	0.1053886307	0.096141926	-0.0105392565	0.0641845963	-0.0417227573	0.0311285888	-0.0254153676	-0.0228028516	-0.0363442428	-0.09963128	0.1515129662	-0.0592924847	-0.1229256529	0.2029458881	-0.07435496	-0.0642095635	-0.1133618629	-0.0108782834	-0.0193516623	-0.1214112529	-0.0704600808	-0.0067630547	0.0889478843	0.0218447179	-0.0130299571	0.0306714164	-0.0171898104	0.0053634646	0.0795079211	-0.1084637253	-0.1069368237	-0.1313209423	-0.0757937213	0.0210437093	0.1811805775	0.12928351	-0.0646016734	0.0155405946	0.0158805328	-0.093863307	0.0661391619	-0.0459873457	-0.0474608521	-0.0373431443	-0.0066856688	0.0652172605	-0.0533022088	0.0812388888	-0.064854696	-0.0277394284	-0.0568290042	0.015698412	0.0949964027	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0125470956388369	-0.0168572058681207	0.0001574296089701	0.0002841653896802	0.105250848614304	0.0412861014369242	0.0017045421718599	0.0110777411340311	-0.102296100475101	0.0336672868112089	0.0104644921724119	0.0011334862012282	0.0030430302595215	-0.0006331474662956	4.008757140766642e-07	9.26003316036349e-06	-4.99206089772386e-05	0.0002429241736109	2.492067200658355e-09	5.9012154124568505e-08	0.0010380783172188	-0.0001349633703486	1.0776065926798158e-06	1.8215111335880338e-08	0.0
1052.0124848418006	-0.3248414486217825	1106730.26826302	0.1055219667426981	1118.3798214074336	7.1105216286398445	50.55951783135502	1250773.4249313232	983.99485318053	0.5322905895756094	968245.8710857728	0.2833332717507498	1002.5008482944372	846.2732746923634	1.091358	17.288029	0.0585401912476238	0.0303074176542186	-0.0661799302	0.1424600194	0.1296384932	0.1517403575	0.0016411611	-0.1665685441	-0.1293816537	0.0613070991	-0.1655870232	-0.0255057137	-0.1571573223	-0.0069333382	-0.2298049788	0.0579867661	0.0082468654	0.1432804908	0.0586957456	0.1568858299	-0.0029759608	0.0328426452	-0.0186285882	-0.1204332112	-0.310699523	-0.148853143	0.0196444368	0.0777976115	0.0481832428	-0.0215505413	0.0436057338	-0.109020825	0.0558404798	-0.1062399805	0.0898720032	-0.0508531349	0.0241847053	0.0002970111	0.0680307547	-0.0374545365	0.0026620528	0.1212998958	-0.0992460459	0.1879052584	0.0998386612	-0.0877445951	0.0476967866	-0.0011585998	0.0019132694	0.0479898707	0.0195344586	0.1560454366	-0.1772167023	-0.010700129	-0.0881662889	-0.0135868922	0.1087711031	0.0352982119	0.0162082473	-0.2526915964	0.1487838891	0.0641775774	0.1110776133	-0.1246871684	0.1424915154	-0.0065659189	-0.0816957668	-0.0590587236	-0.0707498984	-0.0045466331	-0.0420000226	-0.1317004196	0.0609786891	0.0779796243	-0.0758489837	-0.0359701233	0.0201440152	0.1668986836	-0.1296306347	0.0716298977	-0.1416285094	0.1182464458	0.0313610882	-0.0684257176	0.0246554607	-0.1418569552	-0.0732454792	-0.0387162994	0.0128068658	-0.0672327521	0.2300851988	0.1003125688	-0.0693781012	-0.0358322948	0.1117219992	-0.1106976802	-0.1004243422	-0.0868638262	-0.0044218444	-0.0965613311	-0.0689530937	-0.1448840421	-0.0783537083	0.0384128816	-0.1160693784	0.0244715235	-0.0324525376	0.2338000504	-0.005891072	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0164666081820001	0.0039195125431632	0.0002711491850195	1.5362578576013657e-05	0.1199649825774429	0.0147141339631388	0.0002165057382851	0.0143915970448061	-0.0812768700968007	0.0210192303783003	0.0066059296127322	0.000441808045696	0.0033870336281579	0.0003440033686363	1.1833831763319085e-07	1.1471996798272468e-05	-4.918618314730949e-05	7.344258299291084e-07	2.4192806126006724e-09	5.393812996670597e-13	0.0010710868100129	3.300849279409997e-05	1.14722695458361e-06	1.0895605965381494e-09	0.0
1051.3396944791607	-0.6727903626399439	1105315.153187535	0.4526468720611871	1123.7758074211351	5.395986013701531	29.11666506006254	1262872.0653450242	983.727872063132	-0.2669811173979042	967720.526273858	0.0712789170470335	1001.6553502751076	848.203940978417	1.12519	17.823959	0.0379381590833512	0.0198755371078405	-0.0988635576	-0.0299580504	0.0340060594	0.1240927843	-0.1072511055	-0.0220518906	0.0314212869	0.0570723553	-0.0902744781	-0.030310578	-0.1286029688	0.1017697288	0.0723576126	0.0378257962	-0.1502008392	0.0576856049	0.0269002726	0.0279890303	-0.0225842259	-0.0072436697	0.0216375303	-0.0189502188	-0.0471734789	-0.0102386243	0.0758982978	0.176666449	-0.0032135529	-0.0672308958	-0.1131637131	0.1433157866	0.1684674678	0.0423108288	0.0327132722	0.0708425167	-0.0241873797	0.2037095181	0.0554244459	0.0752323201	-0.0371246008	0.0034903215	-0.1665547566	0.0733239822	0.0826235477	0.1303584616	0.0531140411	-0.0791959012	0.0175480298	0.1092829408	-0.1087283179	-0.0434412778	0.0022741677	0.0706999878	-0.1299019206	-0.0623553904	0.0492069858	0.0691155024	-0.0190383425	-0.1497624077	0.133117085	0.0917580044	0.0156394864	-0.0614699772	-0.0111513082	-0.2564454447	0.0607108418	-0.1130451954	0.0228154936	0.0129099267	0.1169916432	-0.0216092821	-0.0517297746	-0.0206450923	0.0815934078	-0.0697547211	0.0391017958	0.0648306116	-0.0211702989	-0.0377877817	0.0819221287	-0.0353988397	0.0481150881	-0.0386703584	0.0613965529	-0.124430849	-0.047466741	0.1126652245	0.0998382397	-0.0040407076	0.2102788112	0.0526649834	-0.0498364921	-0.0967475274	0.0176636548	-0.0793722517	-0.0697809537	-0.0070935272	0.0201531277	-0.1003487692	0.1065287154	0.0266230264	0.0446414958	0.0276129119	-0.0534764727	0.0683107733	-0.0314684123	0.0593085315	-0.063094812	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0156623519864922	-0.0008042561955079	0.0002453092697487	6.468280280128435e-07	0.1183254350596598	-0.001639547517783	2.6881160630687224e-06	0.0140009085820577	-0.07780341203825	0.0034734580585506	0.0060533709247937	1.2064910884510734e-05	0.0032431394072376	-0.0001438942209203	2.0705546814260152e-08	1.0517953214777452e-05	-0.0003156369818764	-0.000266450798729	9.962670432804288e-08	7.099602814337031e-08	0.0008410138834321	-0.0002300729265808	7.073043521255418e-07	5.2933551545454214e-08	0.0
