global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
919.9233790319184	-1.8592377278259848	3.45676492857153	846259.0232895027	983.8890017621658	-1.9255581930572132	3.707774354849761	968037.5677885512	864.8917300980179	-0.381535531503232	748037.7047919426	0.1455693617994538	882.9390770182291	724.521287151196	0.983703	19.75107	0.0890325773141931	0.0417319684685059	-0.0788306559	-0.0231853511	0.0421985075	-0.0068274979	0.1463465181	0.1497500002	0.0287584709	-0.0641332106	0.0114103605	-0.0029160866	-0.0503007898	0.2034829761	0.0752760086	-0.0596823772	0.0490375516	0.0166047997	-0.0761249662	0.0981358962	0.0536390534	-0.071891416	-0.1077878586	0.0422793154	-0.0786413913	-0.073081958	0.0380036433	-0.0591465974	-0.0167988765	-0.1293599784	-0.0992039882	0.2126337621	-0.0239416622	-0.0013537319	0.00511182	-0.00056359	-0.0717515348	0.0427271856	0.0131948284	-0.0567782683	0.1175345035	0.0888920414	-0.1148201089	0.0127090576	0.0431906281	-0.1408712743	-0.0525591917	0.0523705057	-0.0008608904	-0.1075029341	-0.001498679	-0.0801979504	-0.0071490552	0.0071821129	0.0532442454	-0.0146122863	0.0856861657	-0.2185794714	-0.1269235238	0.0325033628	0.1074958282	-0.0942680403	0.1631438864	-0.1042715254	0.0286128652	-0.0153054631	-0.1151564548	-0.0079356889	-0.0963478959	-0.0706555643	0.0500547664	0.0062849983	-0.0206828099	0.1167933596	0.004546493	0.1036707388	0.0291512686	-0.0740910174	-0.0293246048	-0.0702722023	0.1167923997	-0.0141328447	-0.0333703727	-0.0295036741	-0.0460635031	0.0015200879	-0.0131169454	-0.0502802424	0.0125039458	0.0028971537	0.0423518639	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.0150417764392472	0.0065876456500716	0.0002262550384482	4.339707521090858e-05	0.0677762293024244	0.013313785945428	0.0001772568962006	0.0045936172584548	0.0565810243493842	0.0298330247876634	0.0008900093679813	0.0032014123164256	0.0003960831841467	0.0002171568527887	4.715709871313654e-08	1.5688188876378865e-07	0.0006427561795852	-0.0003863442900631	1.4926191046436085e-07	4.131355063949618e-07	0.0012973703239635	0.0001824612757687	1.6831697575011571e-06	3.3292117155141614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.6733997032164	1.7500206712979889	3.062572349970264	849481.855720485	977.9670392204732	-5.921962541692551	35.0696403452097	956419.5298016586	867.7318362991898	2.8401062011719205	752958.539727164	8.066203233935196	884.3942737304687	701.9579200832525	1.11635	22.414404	0.0855231471804261	0.0391650897208615	-0.0076489531	0.0119039494	0.1197746101	0.006588629	0.0160799894	-0.0802497226	0.1082867326	0.018167645	0.0296830882	-0.0876858382	-0.1063963354	-0.0212248605	-0.0723133888	0.0066211905	-0.2968243659	-0.0431362489	-0.0131081834	0.0370456949	-0.035867917	-0.1078484543	0.0705211245	-0.1100027853	-0.0403194489	-0.0230207523	0.0097056504	0.1231252314	0.1181898407	-0.0182622022	0.1222440005	-0.0988029169	-0.0878902202	0.0662633989	-0.1272982313	-0.0090698332	0.0964383738	-0.1084060847	-0.0108023905	0.1845665295	-0.1479519779	-0.0082363469	-0.1249593796	-0.0361322555	0.0440634757	-0.089871175	-0.108842185	-0.0042085641	-0.0040326558	0.1389043184	0.0278752855	-0.0589114198	-0.0881106269	-0.0235794508	-0.1989182123	0.0033960239	0.0613495012	0.0167570083	0.1625964052	-0.0640007826	-0.0584866004	0.1138299654	-0.1119966897	-0.0312087882	0.063283217	0.0291839795	0.0650192617	0.0228879778	-0.0848839828	-0.0919494427	0.0843805854	0.003843499	0.0304852141	0.1531031779	-0.054065577	0.0068478575	0.0493674658	0.0528460249	0.0337036353	0.052027185	-0.0171448832	0.1664566481	-0.0842433126	-0.0272878215	0.1794367768	0.0227803057	-0.0621436264	-0.1181786441	0.1682095926	0.0716939761	0.0307831728	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	-0.005955385250715	0.0090863911885322	3.546661348443376e-05	8.256250483103559e-05	0.079822276992914	0.0120460476904896	0.0001451072649615	0.0063715959043334	0.0834860002653385	0.0269049759159543	0.000723877729038	0.0069699122403041	0.0002336703639377	-0.000162412820209	2.6377924168240955e-08	5.4601838982777166e-08	0.000779099041589	0.0001363428620038	1.858937601938727e-08	6.069953166048984e-07	0.0008464113584673	-0.0004509589654962	7.164121877424603e-07	2.0336398856140293e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.1890600781968	3.5156603749803708	12.359867872207122	855974.7968883773	992.7631955614276	14.796156340954326	218.9262424659629	985578.7624613371	869.8444797092014	2.1126434100116285	756629.4188805714	4.463262177865562	886.9274049804687	735.7117108243951	1.264455	25.388081	0.0963004837704736	0.0469793463458829	-0.0967127424	-0.1484626545	-0.0509242021	0.1197107623	0.1199492103	-0.0236030414	-0.0024469949	-0.0333840521	-0.1379944122	-0.0650065349	-0.1660652944	-0.0752278259	-0.1020562822	-0.1147814836	-0.1080022544	-0.0811883888	0.0772639481	-0.1184766389	0.1052189008	-0.0913231655	-0.1066424985	-0.145338971	0.0678757876	-0.047251479	0.1745063266	0.0653538066	0.0994145978	0.0700562455	0.1604665255	0.0717561167	0.1258775003	0.0625371069	0.0609552503	0.0308504467	0.135768368	-0.1024277914	-0.0372989352	-0.0021232642	-0.1294835261	-0.089547771	0.0050481278	-0.0676811589	0.0046505375	0.0846330586	-0.1895046551	0.0816107414	0.0663578357	-0.0361094253	0.086688822	0.1407147354	-0.0310467872	0.2102932324	-0.1075604112	-0.04722796	0.1050810163	0.097205973	-0.0586021012	-0.0044463273	-0.1670537177	0.1954168532	0.0777144905	0.0825342559	-0.0533751032	0.0333715031	0.0676417204	0.0123811116	-0.0660265241	0.0083874339	-0.0265678506	-0.1117672463	0.0441136846	0.22843208	-0.0238654455	0.0662237522	0.02213375	-0.0230332621	0.0243433524	0.0664480873	0.1181252492	0.0441523101	-0.0081505956	-0.0699157176	0.0238737704	-0.035461085	-0.042040865	0.0507373678	-0.068484301	0.0242374376	-0.002053237	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.018786902158169	-0.012831516907454	0.0003529476927006	0.0001646478261462	0.1030144223130946	0.0231921453201806	0.0005378756045523	0.0106119712045006	0.0666655336790995	-0.016820466586239	0.0002829280961787	0.0044442933807191	0.0008617425491422	0.0006280721852045	3.944746698275558e-07	7.42600221002097e-07	0.0005808839606789	-0.0001982150809101	3.928921830019752e-08	3.374261757740058e-07	0.0008892511914847	4.283983301739999e-05	7.907676815569587e-07	1.8352512929587142e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.192621677262	-3.996438400934835	15.97151989246658	848595.846232627	984.6575092240876	-8.10568633733999	65.70215099934018	969550.410471384	868.030094265408	-1.8143854437934124	753476.2445504131	3.291994538649418	885.3180728515625	722.7563023852863	1.082005	21.724806	0.0930667542152432	0.0442932044695393	-0.0498227768	-0.1763263609	-0.0727650098	0.0073456517	0.0472509892	0.018119958	-0.075238045	-0.0860952603	-0.0773484613	-0.044755202	-0.0485074778	-0.0300501275	0.1577916997	0.0653412504	0.1319590539	-0.0418977626	0.1229728652	-0.1063379622	-0.0092471863	0.0519430471	-0.0984154647	-0.0808090603	0.0181694282	-0.1237704981	0.0665923349	0.113537901	0.0810349477	0.1265897744	-0.0841372898	-0.0845952915	0.0352902387	0.0915679129	0.0837767297	-0.0220582637	0.110452057	-0.0288132503	0.0718754729	-0.1109611015	-0.1192814101	0.1024809816	0.0627032285	-0.0382798004	-0.0875216964	0.1532900301	-0.0420541551	-0.0199973887	0.0602774643	-0.1485433869	0.1017391064	0.0964071547	-0.0155723611	-0.0044509869	-0.0314186478	-0.1537517976	-0.0309517634	0.059232962	0.0582865473	-0.0387452197	-0.0504889239	0.0012348048	-0.0018590943	0.1060564359	0.1952845682	-0.0431825147	-0.0311179435	0.0161696294	-0.0772756747	0.0793940286	-0.1240785221	-0.1026494899	-0.0244745688	0.1779133656	-0.0040983838	0.0680060262	0.1016881103	0.008885319	0.0016183918	0.0541501471	0.1233735002	0.0735251749	0.0515383434	-0.05227047	-0.0114769221	0.0235428511	0.0418001598	-0.0247340075	0.0525539747	-0.001556561	0.052677874	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0033470987617647	0.0154398033964043	1.1203070121006789e-05	0.0002383875289196	0.0797773946498381	-0.0232370276632565	0.0005399594546229	0.006364432697116	0.0699469689220819	0.0032814352429823	1.0767817253886944e-05	0.0048925784613866	0.0010066257271958	0.0001448831780536	2.0991135282911167e-08	1.0132953546524733e-06	0.0011958174253856	0.0006149334647067	3.781431660161864e-07	1.4299793148558453e-06	0.000626898075993	-0.0002623531154917	3.9300119768372514e-07	6.882915720820132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.6775020201256	-0.5151196571363243	0.2653482611682443	847647.0627260185	990.2124844719382	5.554975247850621	30.857750004233065	980520.7644040884	866.8989503309461	-1.1311439344618748	751513.7900848963	1.2794866004698902	884.3163190266927	715.9083071590019	1.047566	21.033337	0.0742210081224799	0.0443402587538461	-0.0088078518	-0.0825089716	-0.1559551527	-0.059747604	0.0988707666	0.089463342	-0.0338816467	0.023397291	0.0046319667	0.0861831687	-0.1310403099	-0.0184278362	0.2339927367	-0.1162189906	0.0786817139	-0.014286792	0.0498845718	-0.1214200909	-0.0333123268	0.0015085863	-0.1473837609	0.1706489688	0.0122382585	-0.0346172983	0.0537112143	-0.0245489532	0.0654588926	-0.0098658554	-0.0933827673	-0.0900066124	0.1387985927	0.0726133266	-0.0461615644	0.0224971622	0.182947991	-0.0217497344	-0.0217132473	-0.0735950247	0.0262646934	-0.1430475214	-0.1601784497	-0.0105887328	-0.0188831723	0.094413937	-0.0640634116	-0.0331493016	-0.0008174517	-0.1965430683	0.0260218266	-0.1008407951	-0.0112629839	0.0591029569	-0.0415376995	-0.0309129532	0.0181396389	-0.1225503783	0.0003379009	-0.1773550055	-0.2024599362	-0.1018890214	-0.0205960733	0.0038149925	-0.0660882627	0.0125526884	-0.0717184516	-0.0158722479	-0.0338079048	0.0915097485	-0.0811901227	-0.1358717328	-0.0619050684	0.0793895292	0.0889219249	0.2139919248	0.1114946291	-0.0651129448	-0.1472144919	-0.0692664342	0.2057448952	0.0373733463	-0.0807499707	-0.085332043	0.0262196134	-0.1114100493	-0.0977985443	-0.0283268342	-0.1682225188	0.046288419	0.1741271364	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0082284224113635	-0.0048813236495988	6.770693537982911e-05	2.3827320572132547e-05	0.0744251039638754	-0.0053522906859626	2.8647015587043055e-05	0.0055390961000336	0.0639618612922277	-0.0059851076298542	3.582151334093896e-05	0.0040911196999661	0.0014540443434806	0.0004474186162847	2.00183418198205e-07	2.114244952807929e-06	0.0011829485889573	-1.2868836428299966e-05	1.6560695101834024e-10	1.3993673641160671e-06	-7.286019443518454e-05	-0.0006997582704281	5.308607933132895e-09	4.896616370326441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.4899301153728	-1.187571904752872	1.4103270289583645	845461.7315835732	974.457171683218	-15.755312788720175	248.2298810704095	949566.7794448566	867.7420163755064	0.8430660445602598	752976.2069834296	0.710760355490482	885.3244119628906	708.0974967248978	1.580519	31.734118	0.483423799192198	0.2490959604753187	-0.0793370767	0.140694116	-0.0134257977	-0.007906289	-0.1906858842	0.1704142803	0.1299704722	-0.0580374545	-0.114862813	0.0704389322	0.1642680983	-0.1590406328	0.0632635107	0.093861677	-0.1150959707	-0.0430620622	-0.0533384361	0.0961553945	0.072211946	0.1040744071	0.0308821502	0.2302950266	0.1013644814	-0.0361940941	-0.1540417827	-0.0306713254	0.3012048364	0.0377204719	-0.2057973048	0.2077301064	0.0093835085	0.1164304311	0.0245634843	-0.0118026219	-0.2763877858	-0.2566897928	-0.1306781623	-0.1231200979	0.1165739851	0.083262187	-0.0483840201	-0.0502983858	0.0173784942	0.0889295199	0.3459713533	0.1256090652	-0.06281194	-0.0081335196	-0.0718894597	-0.0768047657	-0.1430297395	0.0645594429	-0.0946152409	-0.4090360597	-0.1857107966	-0.1017820669	-0.1192187324	-0.0555367993	0.2070207291	-0.0958131041	0.0191604779	-0.2396794115	0.2046295121	0.0305301505	0.1594056373	-0.1984720557	0.1128099532	-0.214417955	-0.0893511486	-0.0569089942	-0.1475247855	0.0160185169	0.3487724129	-0.049468612	0.0736379208	0.1830947018	-0.1988314235	0.092723424	-0.1727422047	0.1361099239	-0.0027716668	-0.2932392934	-0.0896347184	-0.1414471789	0.1349288382	-0.0737528588	-0.0686950484	-0.2270151939	0.0112374332	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0219263890869569	0.0301548114983204	0.0004807665383926	0.0009093126564992	-0.0264906259424435	-0.1009157299063189	0.0101839845425251	0.0007017532628224	-0.1532101657316218	-0.2171720270238495	0.0471636893216476	0.023473354883511	0.000821063149451	-0.0006329811940295	4.00665191995138e-07	6.741446953863951e-07	-0.0002067502703211	-0.0013896988592784	1.9312629194796865e-06	4.274567427784792e-08	0.000608084367531	0.0006809445619661	3.6976659803557634e-07	4.63685496471319e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.0854731868562	0.595543071483462	0.3546715499919559	846557.2779694812	997.7889631028268	23.33179141960875	544.3724908481285	995582.814889814	869.5249896918402	1.7829733163338233	756073.7076985949	3.178993846758432	888.3577306640625	716.8097425254259	1.608774	32.301434	0.3463095126363559	0.1798605652935543	-0.13237084	0.2618247447	-0.0666506886	-0.0641312049	0.0679270671	0.1059163766	-0.1168392806	-0.2138472273	-0.0518070395	0.1724227015	0.2181723864	-0.0696378991	-0.0112711673	-0.2341105313	-0.2185797945	-0.0716575115	-0.015109569	0.1536684717	0.2209062707	0.1123969816	0.0566192149	0.1605661295	0.1580009016	-0.0098561271	-0.0497612423	0.1733704338	-0.1057109604	0.1431738702	0.0115930781	-0.0115932619	-0.1935484845	0.034632986	-0.2281194212	0.1514594261	0.1117541055	0.021518163	0.0598034988	0.2116506618	0.0752786501	0.1728787122	-0.0255496081	-0.0856708596	-0.0511786878	-0.0720723873	0.279979974	0.2065590147	-0.0042162639	-0.0892676291	-0.0682036485	-0.005284001	0.0364067221	-0.0448045917	0.0368248415	-0.0921745252	0.2251547583	0.0996125339	0.2833825164	-0.0639071426	-0.0003674624	0.2067340177	-0.1227502402	-0.0163984002	0.037231432	0.1263273263	0.1518668005	-0.2775130188	-0.0321440157	0.0046023663	0.0064652899	0.0032436205	-0.1681644834	-0.0729622422	0.0489977524	0.2815955033	0.0326728812	0.0302923574	-0.1462658855	-0.0346579046	0.0779952425	-0.2009660921	0.2568861331	0.0487942893	0.1169116473	-0.1467866872	-0.1677388095	0.1392787651	0.3766613315	-0.0267704752	-0.296211246	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0210061194222532	-0.0429325085092101	0.0004412570531819	0.0018432002868933	-0.0178425591607691	0.0086480667816743	7.478905906030018e-05	0.0003183569174055	-0.0598825969298104	0.0933275688018114	0.0087100350984568	0.0035859254150581	-0.0007007387803892	-0.0015218019298402	2.315881113665357e-06	4.910348383413435e-07	0.0022522715715165	0.0024590218418376	6.046788418634383e-06	5.0727272318614045e-06	0.0006552879667264	4.7203599195400005e-05	4.294023193364196e-07	2.228179776999968e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.367182108672	-5.718291078184279	32.698852854841924	836067.3437173533	991.8130339267208	-5.9759291761059785	35.71172951783468	983693.0942669266	866.3258417426215	-3.199147949218741	750520.4640710617	10.234547600990476	885.1693783203125	707.2275330767653	2.008818	40.333626	0.3382101372239553	0.1569291955838071	-0.0237174954	0.3079153225	0.2297664929	-0.1337620836	-0.0109066947	-0.2312838937	-0.1891235752	-0.0700771762	0.133020051	-0.0616239804	0.0975583108	0.0233862434	-0.0515620808	0.1053508296	-0.1060036387	0.0046689295	0.1088629046	0.1318411818	-0.0871170208	0.1547727229	0.2210550627	0.0871825735	-0.0984728017	0.0476500792	-0.2171502795	0.2470095723	-0.1250214266	-0.1326048664	-0.0721290681	0.0837622141	0.2270821422	-0.1488201567	0.0438550995	-0.1140007314	0.3185783251	-0.0367822331	0.1428704009	-0.0067980815	0.0342080214	0.1480820005	-0.1437137593	-0.0024627379	-0.1502222927	-0.0911420755	0.1751842824	-0.0874765692	0.047180574	0.1925226396	-0.0283720386	-0.0510885284	-0.0007584249	-0.2368263767	0.0798535529	0.0974214036	0.1409793722	-0.0466752409	-0.091531175	-0.3507170495	-0.252365499	-0.0868077372	0.4305137747	-0.141371763	-0.0411545365	0.0412076253	-0.1739353408	-0.2186803972	-0.0017961221	0.0361459775	0.1583782644	-0.133905079	-0.05826688	-0.4700070536	-0.1153647677	0.1485502814	0.1849272479	0.3813080232	0.4435036248	-0.0584826224	0.176046407	-0.0765890532	-0.2902278471	-0.0340687561	0.0678993291	0.1294056937	0.1540931745	0.1021274683	-0.1076926256	-0.0360328326	0.0404788397	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0947859285025174	-0.0737798090802641	0.0089843722420843	0.0054434602279202	0.0257715220373739	0.043614081198143	0.0019021880787582	0.0006641713481228	-0.0498357485868723	0.010046848342938	0.0001009391616259	0.0024836018372139	0.0002547120819644	0.0009554508623536	9.12886350372238e-07	6.487824469863921e-08	0.004001906178622	0.0017496346071055	3.0612212583812184e-06	1.6015253062492943e-05	-0.0008550145358667	-0.0015103025025931	7.310498565433485e-07	2.281013649338981e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.2819490860528	-1.0852330226191498	1.177730713383096	834083.9185264196	981.411122639974	-10.40191128674678	108.19975841735008	963167.791641454	864.4922601092303	-1.8335816333911907	747346.8677887651	3.362021606309507	882.5025792480469	679.6693282698706	2.272796	45.633839	0.5811348714866761	0.3006608603506429	0.1074097625	0.2478948711	-0.0458854797	0.1963479324	0.1476234193	0.0714933369	0.1556615984	0.0625432838	0.0845680938	0.0428811462	0.1352942387	0.0637217148	-0.2591392564	-0.2104616053	0.0536276368	0.0464604942	-0.1036555636	0.2492039883	0.1364254365	-0.1296114549	0.018440731	-0.0597385409	0.1887523536	0.0045855154	-0.1958977571	-0.0156380813	-0.124825786	0.036021466	-0.0568294077	-0.1098751546	0.2248511172	0.0687623982	-0.0142654408	0.0690286965	-0.0515207813	0.0797767889	-0.0736161438	0.0617298647	-0.1385939696	-0.0650092935	-0.0131652759	0.0369981646	0.017851439	-0.2269929145	0.0436948853	0.2008206922	-0.2037135792	0.0290632509	-0.1296573262	0.2161744775	-0.0068408158	-0.1679148445	0.0921227979	0.0766673996	-0.1154720493	0.0923074034	-0.0919265322	-0.0103871221	-0.0820331809	-0.0577310372	-0.2564925274	0.0371517251	-0.1304787667	0.0217787733	0.1445918518	0.0108924535	-0.0374049528	-0.1156344061	0.1385531499	0.1008867888	0.0478980351	-0.1009174421	-0.0156669834	-0.2709544192	0.045922972	-0.0337601896	-0.1282912821	0.258454904	0.0297678493	-0.1533167019	-0.1256713588	-0.1240996465	-0.1230299632	-0.1926642124	0.1736688934	-0.2556219423	-0.2156811254	0.1851635216	-0.0828618523	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.1160903294776574	-0.02130440097514	0.013476964598231	0.0004538775009095	0.1125432584547638	0.0867717364173899	0.0075293342408889	0.0126659850236157	0.0806009568113239	0.1304367053981961	0.0170137341151358	0.0064965142389009	0.0001250890416184	-0.000129623040346	1.6802132588540742e-08	1.5647268333009806e-08	-0.0001008894711997	-0.0041027956498217	1.6832932144195867e-05	1.0178685398955096e-08	0.0017650073478846	0.0026200218837512	3.115250938086629e-06	6.864514671335709e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
920.0175710511056	6.735621965052815	45.36860325610194	846432.3310427762	983.3367867189296	1.9256640789556057	3.7081821449799417	966951.2361147096	868.0658860496238	3.5736259403935264	753538.3825231185	12.770802361853516	885.634078922526	694.3546918328457	1.606072	32.247181	0.23901051249978	0.1096958166831544	0.0128694358	0.1158731178	-0.0346236474	-0.1418331151	0.050089377	-0.1645790349	0.0415813355	0.1071707935	-9.37563e-05	0.1067297436	0.0568812839	0.1486386474	-0.200483545	0.0081134974	-0.0459793953	-0.0272035392	-0.1571541013	0.0497711019	0.0859212903	0.008737203	0.1984701898	-0.0892878436	-0.0976062815	-0.0563858757	-0.2611285529	-0.1129626332	-0.065250416	-0.0260624582	0.1715051882	-0.0273127058	0.0193582203	-0.0276472235	-0.1414974758	-0.0088179649	-0.0554348486	0.0540120832	-0.0110494538	-0.0116357644	-0.0407606441	0.0019851554	0.2057988882	-0.0257751428	0.1676916248	-0.1085379019	0.0336012396	0.1033165821	0.0912067449	0.2275882192	-0.1297211021	-0.0115374823	-0.1888640819	-0.1289903427	0.1126847715	0.1379638812	0.0110666878	0.0586484503	0.0338408906	-0.0287070407	-0.0110725068	0.035767923	-0.0829746964	0.1586023756	-0.0959534551	-0.1219662201	-0.0184906829	-0.0807180534	-0.0010086806	-0.096216118	0.1065372931	-0.0743214415	0.1605894883	-0.1293429717	-0.0929726401	-0.1725261448	-0.1145113145	-0.0072364023	-0.0923771506	-0.1266663505	-0.0986377742	-0.1215873462	0.1635799274	0.1446452031	0.0764472401	-0.2118866144	-0.1293794185	0.109818738	0.0340822746	0.0974148174	0.1112057873	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1576701336990424	-0.0415798042213849	0.0248598710606739	0.0017288801190887	0.0761983682799467	-0.0363448901748171	0.0013209510418195	0.0058061913285263	0.018689525409286	-0.0619114314020379	0.0038330253382492	0.0003492983600243	0.0010869842773174	0.000961895235699	9.252424444604348e-07	1.1815348191352303e-06	0.0006778274719014	0.0007787169431011	6.064000774727218e-07	4.594500816642432e-07	0.0015221317926539	-0.0002428755552307	2.3168851942077747e-06	5.898853532862081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
925.1009409261644	5.083369875058793	25.84064928665525	855811.7509024747	993.159978903976	9.823192185046423	96.49510470435712	986366.743696546	869.5457763219763	1.4798902723524634	756109.8571193884	2.1900752182034484	886.9027360677084	719.4781945257143	1.203024	24.154663	0.1717135232070143	0.0866532727116351	-0.0759868745	-0.0292361568	-0.0387741385	0.0545557688	0.0532297436	-0.0896219425	0.0575893733	-0.033716293	-0.1313673387	0.0040326892	-0.0959109589	-0.0214785825	-0.1670187383	-0.0544665959	0.0309057619	-0.058525359	0.0068409914	0.0027935296	0.1618194504	-0.1262471391	0.1113327573	-0.0655059664	-0.0801126343	-0.0653024742	0.0120903633	0.0805045668	0.1259437225	0.0327837762	-0.1519366238	-0.0434228825	-0.1106089869	-0.1577656969	0.1837763351	-0.0015291919	0.0782110602	-0.0283331379	0.0746726801	-0.1036887288	0.1364369403	-0.0544610697	0.0766414985	-0.0577677345	0.0319031798	0.0294486877	-0.0725125908	0.1852995688	0.0056090243	0.0816610927	0.1637965332	0.0021761125	-0.0431156787	-0.1212135096	-0.0445615648	-0.0426495308	-0.1706438977	0.0375217544	0.0491693307	0.08301943	-0.0168876547	0.1001298708	0.1964990652	0.0178376673	-0.057941703	0.0488759051	0.0065018494	-0.1095369867	0.0456552404	-0.1189008252	-0.0395643309	-0.0925400244	0.0709192665	0.0246066046	-0.0563314368	-0.1799978908	-0.0819594979	0.0418317471	0.0331989535	0.0320422667	0.0015802052	-0.0831269851	0.0594706884	0.178471015	-0.0228383378	-0.0199425609	-0.0622109188	-0.057627069	-0.1650805723	-0.0360563004	-0.0001173873	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.1210043072040321	0.0366658264950102	0.0146420423619277	0.0013443828325621	0.0491014398947839	-0.0270969283851627	0.0007342435279106	0.002410951399741	-0.0475636409760653	-0.0662531663853513	0.004389482056085	0.0022622999429	0.0013641752020777	0.0002771909247603	7.683480876947034e-08	1.8609739819637336e-06	0.0006771593322143	-6.681396870999957e-07	4.464106414780802e-13	4.5854476120491685e-07	0.0009660388182715	-0.0005560929743823	9.332309984073964e-07	3.0923939615746445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
