global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
1009.2281539481932	-37.877823001013326	1434.729475296094	1018541.4667216778	985.293770390698	-84.01468303060938	7058.466964733763	970803.8139707176	960.685859509976	-18.72391199949982	922917.3206624214	350.5848805650133	971.0535201809624	687.2276016239808	3.645454	98.126862	1.690321164891606	1.0826873717548973	-0.1966188082	0.6130664319	0.0674629123	-0.7490505944	-0.1297996705	-0.3525129711	-0.186216961	-0.1417268104	-0.0708986974	-0.160526907	0.757473487	0.1876926446	-0.0858641221	-0.1196164854	0.272155569	0.0952158173	0.2231978306	-0.1066292103	0.086985207	-0.0625382701	-0.0255978194	-0.0536622232	0.0862295517	-0.1134913985	-0.1338731861	0.0201418638	-0.0335755996	-0.054004601	-0.0100299781	0.0530995527	-0.1129025849	-0.0206297042	-0.0542139913	0.0117282923	-0.0587947102	-0.0005417935	0.6587690301	0.4368439032	-0.0904210203	-0.1947100124	-0.00603925	-0.0810982652	0.2745356276	-0.1848852857	0.0883678112	0.0027512004	0.023661559	-0.0222319007	-0.0722608911	0.0168853277	-0.0179136072	-0.0111134853	0.1602115362	0.0388065515	-0.059903778	-0.1323515949	0.0945642455	0.0771047224	-0.0096679475	0.0292980391	0.0110169537	-0.1342696131	-0.5420170459	0.4260952906	0.3496432545	0.2191818983	-0.2722477623	0.2521663186	-0.230749146	0.0545582611	-0.0985974889	0.0086675512	-0.1264270601	0.0962872203	0.0711050066	-0.0478722158	0.0640308635	-0.0533628814	0.044481857	0.0342551437	0.0004454834	-0.0261967471	0.0318385613	0.0725606386	0.0712995802	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0897626625015277	0.1189238494731909	0.0080573355793631	0.0141428819735221	0.0971748330360071	0.1318060629746326	0.0094429481755758	0.0173728382368728	-0.6195418072222907	-0.934671213107876	0.383832050896262	0.8736102766125486	0.0048750369982491	0.0072549251055421	2.3765985734297597e-05	5.263393828702505e-05	1.803863811833395e-05	0.000248193994899	6.160025910394168e-08	3.253924651642105e-10	-0.0016250551046194	-0.002595281686277	2.640804093049569e-06	6.735487031124789e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.951966194123	45.723812245929935	2090.6670063010524	1112923.6509768462	1087.7297497610762	102.43597937037816	10493.12986956854	1183156.0085152937	978.0718998284622	17.386040318486153	956624.6412340574	302.27439795602606	988.3104880289598	754.9565277678944	3.749257	100.921005	0.7847195324319144	0.3774345764422175	0.1166931165	0.0904972096	-0.1951243632	0.0099434663	0.052961968	-0.1043279964	-0.008624258	0.250482541	-0.0620904895	0.0999604735	0.1085813813	0.1379294114	-0.1581217969	0.1806410093	0.071094686	0.1158248027	-0.0767711687	0.1777634873	-0.1692216462	0.3549310107	0.0701992786	-0.0453068547	0.0793027978	0.0602628559	-0.1009130654	-0.2133102518	-0.0407496599	0.02548585	0.0545128964	-0.0591913818	0.0344799681	-0.1141820769	-0.0326597906	-0.0829692422	0.1829506902	-0.0128428979	0.046798977	0.170696954	-0.2307076057	0.1441719872	-0.2201349488	0.035096032	-0.1589850219	-0.1303472502	-0.0637047903	0.3165359048	-0.0844858877	0.0749036658	0.1146422185	0.121377205	-0.0605000032	-0.1680610218	0.0305891755	0.1551643036	0.0290874137	0.0505438607	0.0480550647	-0.1178497797	0.0523445391	-0.1823329281	-0.137291602	0.0729155157	-0.1377635425	-0.1534280539	-0.1511268256	0.1105762159	0.1345515564	0.178377056	-0.126856063	0.104317362	-0.0590640245	-0.1019198325	0.0928041014	0.0451314726	0.0203213412	-0.0594046793	0.1140183033	0.1520247806	-0.0933196297	-0.024356271	-0.1527045273	0.128259307	-0.0453390675	-0.2023991581	0.0197475181	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	-0.0457834784405122	-0.1355461409420399	0.0020961268981128	0.0183727563242793	0.0005238577252839	-0.0966509753107232	2.744269163396221e-07	0.009341411028514	-0.369447566913351	0.2500942403089397	0.1364915046981949	0.0625471290357056	0.010310368185834	0.0054353311875849	0.0001063036921274	2.954282511873308e-05	-0.0004717518320642	-0.0004897904701825	2.398947046816276e-07	2.2254979105592922e-07	-0.0015016132449826	0.0001234418596368	2.2548423375071734e-06	1.523789271059145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.0584627508438	1.1064965567206857	1.224334630034733	1115259.476747675	1071.9035196548853	-15.826230106190906	250.4695593741034	1148977.155448531	984.113945236724	6.042045408261856	968480.2572093898	36.50631271549818	991.7841196276923	742.1060562683879	1.635782	44.031334	0.2479855249350083	0.1545791885619087	0.0066162285	0.1022233989	-0.0065719551	0.0896239679	0.036185506	-0.007880779	0.1708380289	-0.1098529183	0.026793549	-0.1001311651	-0.0863688745	-0.0586824808	0.0833966559	-0.0986403562	-0.0149956749	0.111544404	-0.0832625866	0.0395553339	-0.0610888959	-0.007027007	-0.1185191438	0.0698049054	0.0950384564	0.0806569591	-0.0279125196	0.0281280757	-0.0541134258	0.0990421145	0.1790256447	0.2567151622	0.0076961097	0.1292845723	-0.0628867069	-0.0164648947	0.0040610802	-0.0920376414	-0.0595150502	-0.0742285683	0.0418941714	-0.0345347182	-0.0694990686	0.1701141938	0.0236519868	0.0074157811	-0.0201683537	0.0005834328	-0.0980234688	0.0923803977	-0.0965166721	0.0819415381	0.0145741036	0.0857457562	0.011950518	-0.025989674	0.0333725397	0.0926030536	0.1060759964	-0.1601964286	-0.088881684	0.062964194	-0.000140847	0.0208241128	-0.1138552387	0.0019523759	-0.0131742435	-0.0177579479	0.0705591064	-0.0545463573	-0.0568541521	-0.021986639	-0.0282907473	-0.0782297428	0.1537191212	-0.0147768763	0.0219439076	-0.0356246515	0.051870008	0.0266907614	-0.1906434538	-0.0944593961	0.0443233072	0.08940512	0.0116903772	-0.0552482622	-0.149206078	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0373624248706931	0.0084210535698191	0.0013959507922181	7.0914143225763e-05	0.0195159104433173	0.0189920527180334	0.0003808707604315	0.0003606980664445	-0.3395909984129446	0.0298565685004064	0.1153220462031005	0.0008914146826194	0.0076050503855482	-0.0027053178002858	5.783679136672682e-05	7.318744400543199e-06	-5.707166635771088e-05	0.0004146801657064	1.719596398303613e-07	3.257175100845868e-09	-0.0008072942080399	0.0006943190369426	6.517239383347694e-07	4.820789250610383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.4280151455623	-0.6304476052814607	0.3974641830051285	1113928.2951541012	1067.5731763269148	-4.330343327970468	18.751873338098346	1139712.486812738	980.5712066561592	-3.5427385805647877	961519.891323116	12.550996650222205	989.2547404766084	755.6103973759112	1.146695	30.866268	0.1685036337869881	0.0737262286764016	0.086068934	0.0027308255	-0.1034395784	-0.0345177465	0.0066473208	-0.0938871131	-0.0070920631	0.131453428	0.0620987354	-0.041211844	0.0228556005	0.0635322643	-0.023671463	0.0575238334	0.0316089012	0.0087351989	-0.0450699843	0.1059469313	-0.0656027653	0.1272386586	-0.0450805326	0.0333115486	0.0290367958	-0.1014970157	0.0816155285	0.0539810583	-0.0340195857	0.1079789283	0.1051396576	0.0816976581	0.1144945488	-0.0321220028	0.0910838896	0.0701670285	-0.0263614542	-0.0307300294	-0.0088578173	0.0655870679	-0.0563459379	0.0219907508	-0.0884476064	-0.0075389648	-0.0724921091	-0.0500886488	-0.0254202334	0.0579434448	-0.1824506969	0.039464634	-0.0271888044	-0.0999136634	-0.0848036621	0.0480691971	-0.0228190899	-0.0168537763	-0.0693407906	0.0910677108	-0.1182019025	-0.0374056476	-0.0307653887	0.0713290511	0.0772931887	0.0587612996	-0.0428274878	-0.0974225037	-0.1181446644	0.0700781652	0.0757262158	0.0783498369	-0.1050728291	0.017984908	-0.0016625586	-0.0623285462	0.132504832	0.0928273612	0.0632535626	-0.0197534785	0.0553942074	-0.0369329314	-0.1699750094	0.0010270164	0.0057105118	0.1774387902	0.0950622696	-0.0785525411	-0.015626111	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0806412682446193	-0.0432788433739262	0.0065030141441006	0.0018730582837848	-0.0089859276027937	-0.028501838046111	8.074689488264973e-05	0.0008123547720067	-0.3575227017052711	-0.0179317032923265	0.1278224822346362	0.000321545982964	0.0068697144395539	-0.0007353359459942	4.719297648101536e-05	5.407189534713314e-07	-0.0006586025609951	-0.0006015308946373	3.618394172032577e-07	4.337573333493044e-07	-0.0010462523489007	-0.0002389581408607	1.0946439775802318e-06	5.7100993083649874e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.4217051000703	-0.0063100454920004	3.981667411111491e-05	1113914.9755963397	1071.4896403255625	3.916463998647714	15.338690252703644	1148090.0493250033	982.5668233137012	1.995616657541973	965437.5622767782	3.982485843858996	990.3255885297602	750.3256408555485	0.969525	26.097273	0.1029804799830986	0.055734322462183	0.0226648757	0.0146961603	-0.0036909919	0.0596020444	-0.0233627419	-0.0306296468	0.0602987794	-0.0518430828	0.086740141	-0.0548970794	-0.0573752358	0.0148745394	0.0696948178	-0.0949448081	-0.073720723	0.0657067697	-0.1117547466	0.0349329391	-0.092594993	-0.0355606614	-0.0707302786	0.0750564976	0.042805646	-0.128302046	0.0850790512	0.1553100952	-0.066990926	0.0263547713	0.0697061011	-0.0265589586	0.1657755505	-0.0232383414	-0.0651194133	-0.0441500126	0.0061776715	0.0745038131	-0.0534600129	-0.015275582	0.0554307654	-0.0327812508	0.0146673307	0.1392994046	-0.0490967895	0.0190757587	-0.0994230098	-0.049362744	-0.1201522834	0.0215827814	-0.0642388642	-0.035784552	-0.0759585471	0.0784178117	-0.069645351	-0.0549711914	-0.1825186025	0.0134730431	-0.0894085437	-0.0837804428	0.0402533493	0.060966509	0.0976897948	0.028368345	-0.0455141704	-0.0144262019	-0.0171601256	0.0414378829	0.0386146891	-0.0888925328	-0.0340336005	-0.0083595166	0.0764407349	-0.0213372969	0.1256005679	0.0812193229	0.1564308686	0.1135037579	-0.0914565547	-0.0442709392	-0.1136477952	-0.0016086026	0.1961287794	0.1108299423	0.1319957116	0.0575696073	0.0304872354	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0785765651544636	0.0020647030901557	0.0061742765914736	4.262998850498511e-06	-0.0209820405965075	-0.0119961129937138	0.0004402460275934	0.0001439067269579	-0.320581902844772	0.0369407988604991	0.1027727564315748	0.0013646226204518	0.0065159199339055	-0.0003537945056484	4.245721258506705e-05	1.2517055222699577e-07	-0.0005769467364296	8.16558245655e-05	6.667673685471714e-09	3.328675366767663e-07	-0.00044212537834	0.0006041269705606	1.954748501722881e-07	3.649693965588488e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.1233967826977	-0.2983083173726299	0.0889878522136897	1113285.382438258	1067.6063720833542	-3.88326824220826	15.079772240943228	1139783.3657129814	981.5157460639132	-1.0510772497880223	963373.1597714002	1.1047633850219531	990.008492079648	755.2067923445568	0.8138649999999998	21.907288	0.074094917819268	0.0429388800476998	0.0639051703	-0.0177033739	-0.0349709428	0.037884145	-0.0588046876	-0.0967335308	0.0149083492	-0.0042253705	0.1270639386	0.07410008	-0.0273491857	0.0533319021	-0.0429349587	0.0254355401	0.0182265611	0.001001463	-0.0913748082	0.0122334441	-0.0983588058	0.0454030304	-0.0497634462	-0.1000063862	0.0099641534	0.037051925	0.092618209	-0.0972625692	-0.1850621656	-0.0749514269	0.0008373516	-0.1799526112	0.0377508008	0.1572127077	-0.041554043	0.0680211776	0.0476794383	0.1446837745	-0.0484112154	0.0273005008	-0.0473702881	-0.0176914285	-0.0049530812	0.0225142585	-0.083908999	-0.0226439218	-0.1495517791	0.0391599218	-0.0358903671	-0.0886699703	-0.0425428296	-0.0263753743	-0.0711197183	-0.0792610385	-0.0781331714	0.0021808628	-0.1082353583	0.0846535956	0.0290951817	0.0099427843	0.192565315	0.0502162631	-0.108498166	0.0461208921	-0.0170384526	-0.0706454008	-0.0595592363	0.0854797049	0.1108205244	-0.0141347091	-0.034419375	0.0522214532	0.1383745554	-0.069480388	0.0733523432	0.0768034656	0.0592730612	0.0544234491	-0.03139214	-0.0030133864	-0.1274557816	0.0254636596	0.1184535451	0.0669188088	0.0910193759	0.1241148165	0.0593123626	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0860025530254233	-0.0074259878709597	0.0073964391268907	5.514529585964061e-05	0.0169927862901317	0.0379748268866391	0.000288754785902	0.0014420874770702	-0.3088110304307179	0.0117708724140541	0.0953642525156817	0.0001385534373879	0.0064663555510138	-4.956438289170032e-05	4.181375411212698e-05	2.4566280514350755e-09	-0.0008639334624862	-0.0002869867260566	8.236138093268601e-08	7.463810276033945e-07	-0.000440211874336	1.913504003999973e-06	1.9378649430641425e-07	3.661497573323929e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.22334908983	1.0999523071322983	1.209895077965666	1115607.7631625368	1070.7921347332815	3.185762649927256	10.14908366167153	1146595.795806658	982.7435508158228	1.2278047519096162	965784.8866700917	1.5075045088118344	990.1813539158214	744.1995206689702	0.881471	23.727097	0.1645895671054311	0.1012815828884567	0.0259728274	0.0380452919	0.0074993581	0.0587687189	0.0128851801	-0.0087992172	-0.0664403462	-0.0715585283	0.0432874853	-0.0512085547	-0.0644577037	0.0315876613	0.0338547919	-0.1018685606	-0.0541417167	0.0048406435	-0.0864649586	-0.0584082124	0.0560705047	0.0317459131	-0.0172894504	-0.0126415986	0.1105334064	0.0295384533	0.043368684	-0.0935646753	0.1821777065	-0.0012318429	0.0196033783	-0.1272270863	-0.1229939478	0.1793646906	0.2568887263	-0.090637857	-0.0928027463	0.0667470737	-0.0711787848	0.0098693634	0.032691109	-0.0505111994	0.0833978315	0.0886395278	0.0087159491	0.0575461377	-0.0627266819	0.0612709784	0.0382272936	0.0536930969	-0.0117676001	0.0856430166	-0.1206253691	-0.0352484573	-0.1093656867	0.1074164983	0.021635882	0.0418040432	-0.1670891562	0.0282913541	0.1007134191	0.0820490151	-0.0686495331	0.0390335131	-0.0561195438	0.0080764489	-0.0455699821	0.0087443668	0.0892225796	-0.0261159704	-0.0022754182	-0.0627234939	0.1256808015	-0.0871855647	0.040567001	0.0557356651	0.0087347495	0.0743495167	-0.0678701401	0.1071977141	-0.0750210741	-0.0002731618	0.1060771567	0.0580625628	0.0009086717	0.0724279038	0.0424416377	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0895637665340416	-0.0035612135086183	0.0080216682757643	1.2682241653965518e-05	-0.0319983517345008	-0.0489911380246325	0.0010238945137248	0.0024001316049485	-0.3931455538032082	-0.0843345233724903	0.1545634264752312	0.0071123118324651	0.0067443086875713	0.0002779531365575	4.548569967324971e-05	7.72579461221526e-08	-0.0011379911477831	-0.0002740576852969	7.51076148702947e-08	1.2950238524326977e-06	-0.0004381688521966	2.0430221394000347e-06	1.919919430352859e-07	4.173939462078695e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.251260636118	3.027911546288124	9.168248332144936	1122013.2331592054	1070.1359303140232	-0.6562044192583016	0.4306042398541249	1145190.90934906	982.5609554731072	-0.1825953427155582	965426.0312202254	0.0333410591814121	990.5818611708554	752.5782759558654	0.88497	23.821259	0.0382217812271861	0.0262906087730827	0.0708981589	0.0281837449	-0.0489916545	0.0291193705	0.0980242537	0.0134375666	-0.0096871721	-0.0159701593	-0.0884754511	0.0471900257	-0.0516124443	0.0441876671	-0.0565397173	0.0281641652	-0.042003821	0.0848300796	-0.0429403469	0.0073554836	-0.0132882406	-0.0446048231	-0.0999928071	-0.1315915364	0.0488052535	0.1422119513	-0.0382959212	-0.0554860574	0.0400114428	0.0325158341	-0.0225423656	-0.1413650537	-0.0624031673	-0.0309507485	0.0665343584	-0.0718057975	0.0268151616	0.1292242867	-0.0621496566	0.0304599248	-0.0540565287	0.0461727549	-0.0610956558	0.060421677	0.0470931396	0.06211424	-0.0073351657	0.0118010518	0.0265301304	0.0404129761	-0.0130034845	0.025500397	-0.0176879185	-0.1071052484	-0.0789290218	0.2295364177	0.0732939277	0.0053024028	-0.01113984	0.0125540721	-0.0177976433	-0.0359573842	0.0690776598	0.0631574453	-0.0393141939	-0.0429544816	-0.0927842102	-0.0409883501	0.0711584748	0.0579088911	-0.0695073941	0.0412482537	0.0023713457	-0.0507653827	0.0459746275	-0.0525645803	-0.0155888215	0.0129691802	-0.0684059863	0.1077573526	-0.0306218688	-0.0561025027	-0.0117973192	0.0225852459	0.0035419784	0.0061546196	0.0063660779	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0937992418267299	-0.0042354752926882	0.0087982977672693	1.7939250954972978e-05	-0.0286722107232577	0.0033261410112431	0.0008220956677588	1.1063214026673282e-05	-0.416674295233598	-0.0235287414303898	0.1736174683084156	0.0005536016732981	0.0068808089305767	0.0001365002430054	4.734553153910408e-05	1.863231634053325e-08	-0.0011440205897534	-6.029441970299828e-06	3.635417047321308e-11	1.308783109779717e-06	-0.000438070067315	9.878488159995125e-08	1.9190538387736865e-07	9.758452832716384e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.6184964662916	-2.632764169826487	6.931447173922151	1116442.6470746866	1071.7764022044646	1.640471890441404	2.691148023328393	1148704.6563223463	983.0185535035008	0.4575980303935694	966325.4765321153	0.209395957420074	990.697862408378	748.4717255206866	0.780636	21.01284	0.1523519758636353	0.0966051258580324	0.0387562314	0.0271420994	-0.0056498728	0.0812033756	-0.0076926435	-0.0227132921	0.1118752447	-0.0500836939	-0.0170696817	0.1213695588	-0.0635535195	0.0216019546	0.029478841	-0.0708074099	-0.0599478966	0.0081192036	-0.1157295801	0.0174309637	-0.0471888293	-0.0348134673	-0.0066827151	-0.0585483731	0.0194684825	0.0275106794	-0.0680282149	-0.083061167	0.024932134	-0.0403475705	0.0375746135	0.0373190908	-0.1528694431	0.0408287594	-0.0685560769	0.0175495975	0.164846809	-0.1552808119	-0.067804687	-0.007107298	0.0084646996	0.0164664819	-0.0241492844	0.1211278826	-0.0517937538	0.061108906	-0.0406798781	-0.0388298254	0.0486177026	0.0293525587	-0.1143278956	0.0034513146	0.0387555885	-0.0245230585	0.0835571128	0.1050466027	0.0339497627	-0.0190110964	0.0976665049	0.0620890765	-0.076809579	-0.0277668361	-0.0928230928	0.0434388869	-0.0371989794	-0.036089527	-0.0225422721	-0.0275443059	0.0499467609	-0.0256741249	-0.0123801757	0.024052392	-0.0094529533	-0.0708363828	0.0639372596	-0.0930126405	-0.0296158227	-0.0528727779	-0.0423055969	0.0811147107	-0.0967441302	0.0138169532	-0.0581502497	-0.0643775484	-0.0692513783	0.0323133998	-0.0705677597	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0882562351373366	0.0055430066893932	0.0077891630406168	3.072492315865882e-05	-0.0161592472997682	0.0125129634234894	0.000261121273295	0.0001565742536375	-0.3318224847882405	0.0848518104453575	0.1101061614110421	0.0071998297358548	0.0063021368240067	-0.0005786721065699	3.971692854850126e-05	3.348614069221613e-07	-0.0010579129961445	8.610759360889986e-05	7.4145176771154534e-09	1.119179907411433e-06	-0.000762174273244	-0.000324104205929	5.809096227950196e-07	1.0504353630086765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.8766438128423	-2.741852653449314	7.517755973227044	1110655.9803742203	1068.1673225337624	-3.609079670702158	13.0254560694756	1140981.4289289468	980.528099733458	-2.490453770042791	961435.3543669062	6.202359980720351	988.5719352635472	740.4206942431281	0.6856	18.454718	0.1217609382132519	0.0619631782510662	0.0516555244	0.0134099957	0.0061385305	0.0047534092	0.0320217424	-0.0466812528	0.0378441586	0.0424462806	0.0304210849	0.0085300218	-0.0115496487	0.0400539358	-0.0078487168	0.0265658334	0.0275110854	0.000449898	-0.0616361577	-0.0183519034	-0.0643032504	-0.0865469641	0.0101171066	0.0478079621	0.0852487539	0.0982678508	0.0181319083	-0.1016072572	-0.1157859497	-0.0904890118	0.0446308056	0.0992981288	0.1064211166	-0.1443031785	-0.1024971872	0.0304706633	0.1002484772	0.0214316812	-0.0285727094	0.0307561601	-0.0107680162	0.0007323838	-0.0444564222	0.0029359244	-0.0336573198	0.0075961117	-0.0385999309	-0.0014449549	0.1245324912	0.0501355298	-0.0777183044	0.0232249723	0.0575220568	0.014203757	-0.0483507242	-0.0049846424	0.0003069786	0.0837016951	0.1291704927	0.0688776769	-0.1266837517	-0.1408672471	0.0761303304	0.0505584134	-0.0057448641	-0.0202425312	-0.0348565485	-0.030839939	0.0461648999	0.054724548	-0.0235763495	0.0043600001	-0.0051757457	-0.0713329363	0.0010556559	-0.1036778116	-0.0655553913	-0.0605181878	-0.0234816162	0.0185304948	-0.0837559846	0.0366664334	-0.0521739699	-0.0623161368	-0.0539510374	0.1094014222	0.0126167352	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0854152542324868	0.0028409809048497	0.0072957656556003	8.071172501721184e-06	-0.0210310856002564	-0.0048718383004882	0.0004423065615253	2.3734808426103756e-05	-0.3724151949206344	-0.0405927101323939	0.1386930774077741	0.0016477681158925	0.0053322573209787	-0.000969879503028	2.8432968137130944e-05	9.406662503938408e-07	-0.0012341801729638	-0.0001762671768193	3.107011762384637e-08	1.5232006993369554e-06	-0.0004392127755809	0.0003229614976631	1.92907862233478e-07	1.0430412897279257e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
