global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
920.7932676562845	-2.117550437595128	4.484019855759317	847860.241761138	917.2153537556276	-10.215576301186845	104.35799916537026	841284.005165061	844.0242226305832	-1.3175558345636773	1.7359533771927882	712376.8883871601	865.1994915132284	619.4616797838822	0.991921	30.787968	0.4905744447478601	0.3043981293544653	0.1894685488	0.0455938467	-0.0415389001	-0.0719503765	0.172118551	-0.0102768139	-0.0920083474	0.0395971329	0.1154045664	0.0946810922	-0.0759098905	-0.0397017513	-0.1234701983	-0.1276705456	-0.0008921645	0.0977441219	-0.0919835938	-0.0064059251	-0.0701039935	0.0592733019	0.099124607	-0.1123038744	-0.0240012645	0.0820157303	-0.0096705696	-0.1150271804	0.0413051526	-0.1046277797	0.068651696	0.1301314286	0.0649233898	-0.0395703362	-0.1184568443	0.0391776345	-0.0072993571	0.0093430563	-0.1666472523	-0.1364195211	0.1691327471	0.0907894664	-0.0438251334	-0.1086289522	0.0412329265	-0.0013545618	-0.0717964485	-0.2362786741	-0.0762417233	-0.1339531781	-0.100345667	0.0330775991	0.0188415134	0.0977811826	-0.031809779	0.0107336953	-0.0392442947	-0.0174020926	0.0065850961	-0.0670716049	0.0051808361	0.0174977005	-0.0021344726	-0.0507454138	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.1612109006285749	0.0116469793164953	0.0001356521271988	0.0259889544814762	0.2557572340967624	0.2747748642728991	0.0654117627928261	0.0755012260361901	-0.3154728709807699	-0.0004416101741356	1.950195459001028e-07	0.0995231323248495	-0.0014940975752403	0.0030532214029329	9.322160935327547e-06	2.2323275643389443e-06	-0.0029592350534379	0.0008489322868052	7.206860275804757e-07	8.75707210149561e-06	0.0023052979009507	-0.0001720661299483	5.314398412127703e-06	2.9606753075419654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.0229426577164	5.229675001431929	27.349500620602043	857518.4903284563	932.807317011774	15.591963256146414	243.1093181810199	870129.4906707042	845.6149382895612	1.5907156589780698	2.5303763077180346	715064.6238584585	868.2819125057924	635.7957181598773	0.920059	28.557449	0.5509666975169691	0.3372513754919537	0.1058338263	0.0201234901	-0.0298092351	-0.0887046494	0.1341496812	-0.0582468848	0.0221605377	0.1496349267	-0.0469432525	0.1040001949	-0.0259975066	-0.0842490701	0.0443898714	-0.0725480254	0.0301009323	0.0248304794	-0.0514512619	0.1357418648	0.0548117438	0.1266125858	0.0172839756	-0.0768021134	-0.1357227172	0.0220578384	0.148723355	-0.1212347811	0.0182198145	-0.0380302022	-0.1020000682	0.0702395022	0.0380008645	-0.0160040736	-0.0819745867	0.1104481256	0.0910972325	0.1278158696	-0.047477724	-0.0101988058	0.1310788663	0.0644835452	0.0028725657	0.0132803987	0.0118399303	0.080454343	0.12432212	-0.1076532891	-0.0613313975	-0.036617401	-0.0349991291	0.0655302677	-0.1256726202	-0.0101757207	0.0560700314	0.0367431265	0.1014136294	0.0389515527	-0.1153546413	0.0978060798	0.037889466	0.0592909028	-0.1287676504	0.0137701099	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.1180234432200393	-0.0431874574085356	0.001865156477414	0.0139295331495138	0.195991691138488	-0.0597655429582743	0.0384127429953244	0.0035719201250973	-0.1489249594389008	0.1665479115418691	0.0277382068389582	0.0221786435438782	-0.0020017313564836	-0.0005076337812433	2.576920558593706e-07	4.006928423529673e-06	-0.0079070861259236	-0.0049478510724857	2.448123023549789e-05	6.252201100277349e-05	0.0024791287593875	0.0001738308584368	6.146079405622205e-06	3.0217167344874866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.5168807010858	-1.5060619566305604	2.268222617209872	854731.4627012658	931.00884233895	-1.7984746728239998	3.234511148789393	866777.4645133119	844.6515156121666	-0.9634226773946466	0.9281832553182692	713436.1828259301	865.9997854718906	627.2146415876334	0.79834	24.779459	0.2789042846770091	0.1238952457050525	0.1264277377	0.068215506	-0.0175717253	-0.0569162669	0.1247644642	-0.0270785212	-0.0744665008	0.0733833444	-0.0351219681	0.0816885769	-0.0487699196	-0.1533555346	-0.018337131	-0.0368680176	-0.0241486984	-0.0029217833	-0.0930164292	0.0935986259	-0.0168833661	-0.0429061148	-0.0065223394	-0.0568547209	-0.1001410863	-0.0055616087	-0.0441361701	-0.0796095301	-0.0153894992	-0.1448085744	-0.0821003188	0.0651163884	0.0213067221	0.043942861	-0.0673511812	0.0456850656	0.0487625112	-0.0507934662	-0.0030996231	-0.043265885	0.1368027916	0.0251765694	0.0432616911	0.0013270376	0.0546539492	0.0344096863	0.0697386144	-0.1129540479	-0.1568941948	0.0296919184	0.1048982035	-0.0004800429	0.0245397133	-0.0488754181	-0.0271025527	-0.0705450993	-0.0410183165	0.0620824948	-0.0626161287	0.0355573295	-0.0868757794	-0.0656570369	-0.1483274686	0.0622866502	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0909273068443781	-0.0270961363756612	0.0007342006064884	0.0082677751299716	0.1706637957985464	-0.0253278953399415	0.0291261311963679	0.000641502282351	-0.0961734048449045	0.0527515545939963	0.0027827265120833	0.0092493237994619	-0.0003011300095248	0.0017006013469588	2.892044941278085e-06	9.067928263640613e-08	-0.00709829112349	0.0008087950024336	6.541493559615676e-07	5.038573687381693e-05	0.0015139511414317	-0.0009651776179558	2.2920480586423477e-06	9.315678342028324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.0620761954348	0.5451954943489454	0.297238127058391	855739.8448150083	923.2286060139284	-7.780236325021633	60.532077273186125	852351.0589624214	845.1435727917955	0.4920571796288868	0.2421202680243346	714267.6586312809	865.5641920285937	636.8236882416646	0.8113979999999998	25.184761	0.1113160717624027	0.0655577741913406	0.0495043499	0.0475792262	-0.0374627453	-0.063964072	0.1371155502	-0.0406035637	0.0676211411	0.0894996462	-0.0574130509	0.0763323262	-0.0508613416	-0.0390975958	0.1107775971	-0.0053582757	0.0152334408	-0.0083315227	-0.037789604	0.0561394037	0.0973296955	0.0053873784	-0.0317129071	-0.0428965167	-0.1680169852	-0.0395129096	-0.0811008798	-0.0859853544	0.0677959177	-0.0093212775	-0.117011172	0.0060214699	0.0015796025	0.0015309712	-0.0169232981	0.0102888311	0.1056554361	0.0424327939	0.0219860773	-0.0566447275	0.1081637503	0.0035657207	0.0317853263	0.0569195261	0.0236816409	0.0062879572	0.1315036885	-0.0239325011	-0.0913080815	-0.0450695484	-0.0504125994	0.0631844734	-0.1020447645	-0.0573995915	0.0163243112	0.0341678016	0.0699678383	0.0598087233	-0.1471168465	0.1419164696	0.0329072285	0.0177495635	-0.1351248403	-0.038059515	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.1085444012257426	0.0176170943813645	0.0003103620144419	0.0117818870374549	0.1810118043941742	0.0103480085956277	0.0327652733300347	0.0001070812818951	-0.0481673067400691	0.0480060981048353	0.002304585455251	0.0023200894385919	-0.0008771004129891	-0.0005759704034643	3.3174190566682855e-07	7.693051344656497e-07	-0.0070991718615203	-8.807380303000462e-07	7.756994780168052e-13	5.03982411194016e-05	0.0013839048693148	-0.0001300462721168	1.915192687313214e-06	1.6912032891502792e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.2703264772456	7.20825028181082	51.95887212522576	869127.96162999	940.3781287629726	17.149522749044195	294.10613051998433	884311.0250557498	848.9010456643803	3.757472872584799	14.11860238821066	720632.9853300782	868.5888877211067	642.2084951953706	0.976792	30.318363	0.0371055966448622	0.022124598128829	0.1257529723	0.0426370811	0.0074773948	0.0685788321	0.0428636913	-0.0760845604	-0.1043748186	0.0331596149	-0.1095826796	0.1509858448	0.0394676501	-0.1080959411	-0.0386460842	0.0900358358	-0.0108226256	0.003132646	0.0037853969	0.088319462	0.0827248978	-0.1699855534	0.0091350096	0.0732948418	-0.1130371881	-0.0483749035	-0.2036276692	-0.1272791507	-0.0872436331	-0.091321759	-0.0375075679	-0.0418556544	-0.0907497279	0.0158228816	0.0211773929	0.080861383	0.1139605789	-0.1189327913	0.0429784688	-0.0280420665	0.1223122977	0.0211913545	0.0952047054	0.0160171623	0.0787401053	0.0441024009	0.0471144511	-0.0932170875	-0.1376932574	0.0076868399	0.0752705603	0.0928886712	0.066751988	-0.0542144342	0.0115084747	-0.023878223	-0.153621714	0.053109093	0.0628657118	0.0640611171	-0.1764467584	-0.0381117482	-0.1131999929	0.074253016	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.1224074535796262	0.0138630523538835	0.0001921842205665	0.0149835846918483	0.182323899035623	0.0013120946414487	0.033242004159552	1.7215923481186462e-06	-0.057368524946014	-0.0092012182059448	8.466241647341183e-05	0.0032911476544814	-0.0006245878211141	0.0002525125918749	6.37626090554303e-08	3.90109946284059e-07	-0.0070989942698598	1.775916604997499e-07	3.1538797879058434e-14	5.039571964350228e-05	0.001385799314651	1.894445336199889e-06	1.920439740487181e-06	3.5889231318495097e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.4146343684788	0.1443078912332112	0.0208247674721763	869397.050384504	937.739422124658	-2.638706638314602	6.962772723085548	879355.2238066874	846.7907364980151	-2.110309166365141	4.453404777644737	717054.5514188509	865.9901740327823	686.8999816821672	1.529393	47.470398	0.1374086916985585	0.0691665382246565	-0.0652824535	-0.0983718943	-0.124136186	0.0213116095	-0.0182279121	-0.1506137109	0.1644879344	0.01630367	0.0040115859	0.098641006	-0.0580346681	0.1369040548	0.1797310907	-0.0729870969	0.1246617033	-0.1293961912	0.0392961795	-0.0756590069	0.2359719514	-0.0879001793	-0.0167644097	-0.0687662065	-0.0677734111	-0.0287330587	-0.1132551572	-0.1046003649	0.1583962025	0.1527911821	-0.0712413334	0.0041900169	-0.0802653043	-0.0659419321	0.1371326962	-0.211737502	0.1300931095	0.0752663851	0.0675294343	-0.1144369871	0.0622801755	-0.0264616137	-0.1149960556	0.1049553204	-0.0015505434	-0.0382591745	0.1431063805	0.13921943	-0.0431038936	-0.0888242234	-0.1917713241	0.1783952832	-0.1130110773	-0.0504251289	-0.0577809597	-0.0309038383	0.1471231324	0.0077488775	-0.2423199416	0.0539301717	0.0110507065	-0.0346193948	-0.0401512948	-0.0710660297	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.1477401337520518	0.0253326801724256	0.0006417446847184	0.0218271471210741	0.2098933337420874	0.0275694347064644	0.0440552115493672	0.000760073730034	0.0004689713578045	0.0578374963038185	0.0033451759786942	2.1993413444099637e-07	-0.0003718879922058	0.0002526998289083	6.38572035302841e-08	1.3830067874686118e-07	-0.0073783283127193	-0.0002793340428594	7.802750750023287e-08	5.443972869027523e-05	0.0013871470532002	1.3477385491999453e-06	1.9241769472019984e-06	1.8163991969995733e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.6679769059951	-27.74665746248365	769.8770003403998	818424.1484391862	901.2083960818704	-36.53102604278752	1334.5158637388197	812176.5731684575	831.5997953068777	-15.190941191137426	230.76469427259576	691558.2195544409	843.1842671448263	690.0460779780743	2.159331	67.022896	0.9804430171380836	0.4416630175868687	-0.1205397773	-0.2061383558	-0.3702908948	-0.0118488789	0.0496376735	-0.0254239576	0.0008622446	-0.5772772038	0.0961612911	-0.3464236639	-0.3965892731	0.0974543357	-0.233272389	0.0366976451	0.2076266417	-0.0371262673	0.0953083997	-0.0003005759	0.1371771493	-0.0939835175	0.1795787776	0.0738730978	0.1735405805	0.1394854444	-0.102873301	0.3582960762	0.3589627424	-0.2020136723	0.2638060576	0.0175834216	-0.226507594	-0.0920166415	0.0955525785	-0.0216869923	0.1352724693	-0.036812126	-0.0490203245	-0.048678792	0.0093071011	-0.1339572362	-0.4327747447	0.0079128	0.0445859396	0.0604726097	0.0446008415	0.4530251255	-0.2398129728	0.0679267781	-0.1649385266	-0.0622728319	-0.128840158	-0.0034521433	-0.2739858373	0.0117264051	-0.0808396905	0.0083525811	-0.043013528	-0.0685594551	0.0118742632	-0.128256084	0.1287026734	0.2271502836	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.1200076601603825	-0.0277324735916693	0.0007690900915126	0.0144018384971698	0.3422850926026228	0.1323917588605354	0.117159084617986	0.0175275778141861	0.2291286202338085	0.228659648876004	0.0522852350240974	0.0524999246102488	0.0063332305305395	0.0067051185227453	4.495861440406211e-05	4.010980895295764e-05	-0.0085652921050645	-0.0011869637923451	1.408883044338497e-06	7.336422884508024e-05	-0.0025539533479068	-0.0039411004011069	6.522677703284353e-06	1.553227237160575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.0668378636564	33.39886095766121	1115.4839132691866	879969.3922995194	959.7892495710296	58.58085348915915	3431.71639551833	921195.4035921202	848.9383143877357	17.338519080857964	300.6242439172757	720696.2616354899	871.0695723285269	646.0119354163803	3.00368	93.2304	1.1192131410034476	0.4942120958060469	0.1478544957	0.0618911917	0.05727521	0.1968911599	-0.0199599231	-0.060767834	-0.4411341599	0.0087896525	-0.260493643	0.1336357662	0.094068239	-0.2774710196	-0.1539125529	0.1415611374	-0.0934620401	0.0430194783	0.1736322336	0.0422615735	0.1644395885	-0.0755764533	0.1062027047	0.0643213451	0.0552872541	0.1216902107	0.009632315	-0.0640332492	-0.2783296997	-0.3117750856	0.0027216841	-0.1072807726	-0.0550267597	-0.0090578582	0.2044952512	0.0597372762	0.1137014232	-0.0552992384	0.0518345645	-0.0030501077	0.1298100452	0.0203785191	0.1930256726	0.0091348496	-0.0500922145	0.0513557275	0.0293228778	0.0957527359	-0.1000990607	-1.68538e-05	0.0422890425	0.0394614782	0.0443146484	-0.0839201735	0.1209954777	0.0714910674	-0.0373167961	0.11293676	0.1427583123	0.0579395174	-0.2704260016	-0.0100228007	0.1085427572	0.056919532	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.1480476434125108	0.0280399832521283	0.0007862406607796	0.0219181047199979	0.0602516017139294	-0.2820334908886934	0.0036302555090939	0.0795428899828627	-0.0738132641796625	-0.302941884413471	0.0917737853319848	0.0054483979688566	-0.0006147722908401	-0.0069480028213796	4.827474320589888e-05	3.779449695847845e-07	-0.0083592280926003	0.0002060640124641	4.2462377232845424e-08	6.987669430411806e-05	0.0004159354672325	0.0029698888151393	1.7300231290191808e-07	8.820239574289516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.9481813922282	0.881343528571847	0.776766415355474	881623.6873397727	958.5430515526378	-1.2461980183917376	1.5530095010434937	918804.781679843	848.2656879448921	-0.6726264428435798	0.4524263316124075	719554.677344621	866.9055826012132	711.4961714347746	1.804952	56.023399	0.2869811139452771	0.1550058854735895	-0.0147990522	-0.154842087	-0.154494875	0.1857730136	-0.1081904788	-0.2616548277	0.1375196355	-0.0728211775	0.078659783	0.1327132981	-0.0497421867	0.1809138521	0.0429738333	0.0198553123	0.1126646875	-0.2083282005	0.0232398466	-0.0382404588	-0.1094546335	-0.1552933823	0.0896369074	0.1935555468	0.1104565997	-0.0376807263	0.0411940021	-0.1329626595	0.1411654158	0.1274016694	0.0321860402	-0.035034515	-0.2320763036	0.0611829007	0.1329546971	-0.0905456739	0.021387249	-0.1957325203	-0.0807968394	0.0768067172	0.0902179384	-0.0139878577	-0.1099995123	0.066794437	0.0932189451	-0.0218233311	-0.0067518767	0.1081418454	-0.0237000087	0.0891967164	-0.0029400625	0.2023693264	0.2630719757	0.0205598828	-0.0798949442	-0.0712873425	-0.0133781011	0.0727036189	0.0093879015	-0.0196103169	-0.0016896175	0.0999166969	0.1022550263	-0.0442544976	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.1298040325792016	-0.0182436108333092	0.0003328293362372	0.0168490868738224	0.1968707627420514	0.136619161028122	0.038758097222637	0.0186647951600279	-0.1131773046290334	-0.0393640404493709	0.0015495276804997	0.012809102283093	0.0004392215270818	0.0010539938179219	1.1109029682175833e-06	1.929155498520684e-07	-0.0078349310157022	0.0005242970768981	2.748874248438929e-07	6.138614402081231e-05	0.000692730605102	0.0002767951378695	4.798756912449831e-07	7.66155483481955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.2039519532636	-6.744229438964567	45.48463072539632	869004.2080372827	956.689230967376	-1.8538205852618148	3.4366507623404576	915254.2846489494	849.7090343336886	1.443346388796499	2.0832487980518946	722005.4430282896	871.5170594958711	699.4982004204682	1.23265	38.259869	0.8396565699510719	0.5124602812197797	-0.0290224817	-0.0213400249	-0.0269267094	0.261123013	-0.0790583428	-0.0550515398	0.0372768799	-0.0325345432	-0.0162184893	0.1054756081	0.0533665668	0.1150136717	0.0170254606	0.1730078826	0.1201077827	0.0346706117	0.1277457163	0.1805969479	-0.1961787682	-0.1186002093	-0.1659451254	0.2896665778	-0.096888067	-0.0276912606	0.0327971783	-0.0783704879	-0.0569628381	0.091076556	0.0622406131	-0.1604356188	-0.1693342139	-0.0810995616	-0.0182387994	0.1477788043	-0.088206863	-0.1587644647	0.1378679958	0.3060945791	-0.0363436154	-0.0960557592	0.0294172818	-0.0025624463	0.2253266467	0.1330945698	-0.0699173145	0.0759256669	-0.0152472671	0.0234391082	0.1431929298	-0.0588860799	0.2359394259	-0.014063375	0.0188767819	-0.0785209425	0.0468446176	-0.0871863606	0.1492560875	0.0851239399	-0.0878352988	-0.0083555597	0.2044350862	0.0218040058	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0983841136407335	-0.031419918938468	0.0009872113060999	0.0096794338168727	0.3930746087440298	0.1962038460019783	0.154507648039272	0.038495949185968	0.3191122236640069	0.4322895282930403	0.1868742362718193	0.1018326112917871	-0.0012860633576385	-0.0017252848847203	2.9766079334443385e-06	1.6539589598604123e-06	-0.0081420317064093	-0.0003071006907071	9.431083423277808e-08	6.629268030817435e-05	-0.0008697493538223	-0.0015624799589243	7.564639384743083e-07	2.4413436220400823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.9432650792676	0.7393131260039354	0.5465838982817108	870383.1358567645	955.44523879229	-1.2439921750860776	1.5475165316753905	912875.604330856	847.5373959881492	-2.1716383455393498	4.716013103816884	718319.6375983729	868.8071780058938	673.1470261348709	1.290234	40.047215	0.659229295316443	0.3778048083250591	-0.0160855851	-0.0227545489	0.0200931792	0.0599539807	-0.0870729406	-0.0981904317	0.0721602511	0.0101824585	-0.0040984498	0.0768623177	0.0287738613	0.1174099385	0.0616203059	0.0427923905	-0.0904170464	-0.04746925	0.0934780584	-0.0692414623	0.0674333887	-0.073554692	-0.1694175873	-0.0159639908	0.0751940627	-0.1416076358	0.0118683504	-0.0649091598	0.0051628602	0.0840680161	0.0616089343	-0.1229956259	0.0555614185	0.0199444597	0.1562370136	-0.0996113342	-0.0575370547	0.0043268947	0.2089838629	0.0612150419	0.0057051988	-0.01386297	0.0748615385	0.0883420711	-0.0360151692	-0.1464935396	0.0450693025	0.1337932692	0.1453411113	0.0288065721	-0.0044881129	-0.0530176615	0.0152230622	-0.0368103368	0.0531448593	0.0827866245	-0.0010273256	0.0623996425	0.0383234945	-0.0593353254	0.0408852654	0.004059997	-0.0366987478	-0.1004072876	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.1272990936043356	0.0289149799636021	0.0008360760662955	0.0162050592324854	0.0277042162537952	-0.3653703924902345	0.000767523598237	0.133495523708468	0.2184383787518555	-0.1006738449121513	0.0101352230493959	0.047715325311739	-0.0023401748160993	-0.0010541114584608	1.111150966858355e-06	5.4764181699053935e-06	-0.0074163213301314	0.0007257103762779	5.266555502374118e-07	5.500182207176197e-05	0.0006358303704481	0.0015055797242704	4.042802599841681e-07	2.266770306134134e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
