global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
925.741331672738	-3.9608677465623714	856997.0131672145	15.68847330575808	1011.4747562504294	-6.894372144536192	47.53236726735656	1023081.1825318655	832.4446328959706	-1.0642520171335264	1.1326323559727796	692964.0668373072	852.4695952143366	714.0074902778894	1.882765	40.616692	0.3676609559758714	0.2040060781020053	-0.1013091214	-0.0022107194	0.0367274964	-0.0964133388	0.0213962511	-0.2128655673	0.1039113863	0.1501428606	-0.094141262	0.069992312	0.093474381	0.1573285372	-0.153146752	-0.0446683226	0.012186212	-0.0018577011	-0.0628535142	0.0041644075	0.0440268228	0.0187835514	0.0765057399	0.0115756073	0.1040628994	0.0244545823	0.2200159206	0.1237740635	-0.1998292618	0.0789383918	-0.1723327704	0.0807812028	0.149640041	0.1681521711	-0.0730139545	-0.1837849998	0.1760444255	0.0838627079	0.1136597075	0.0700114662	-0.0674119332	0.040821801	0.1294288041	0.0335853759	0.0736193345	0.0894655213	-0.0059085528	0.052368028	-0.0482237478	-0.0067591142	-0.0333904968	-0.0563779668	-0.004305031	0.1556870695	0.0273804382	0.0311608231	0.0903055632	-0.0821621892	-0.1879398637	0.1510698495	-0.0297688181	-0.033491344	-0.0291112576	0.1763193151	-0.1340153155	0.0156968579	-0.2620966648	-0.0500691518	-0.159938381	0.1637774195	-0.1646900605	-0.0718962623	0.1936146464	-0.0529870346	-0.0962806147	-0.152594606	-0.0359714214	-0.0811552679	0.039824495	0.064460345	-0.044251347	-0.095160949	-0.0577264172	-0.3722472813	0.0294526607	-0.0726391339	0.0598501144	-0.2100230268	-0.0713397028	-0.0814602942	0.3882422039	-0.1048333346	-0.1008235108	0.0392568261	-0.0815921636	-0.0384749145	0.0261646163	0.1531639588	-0.2163694773	0.0745447508	-0.0648401899	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	-0.0295512676101452	-0.0217767341335673	0.0008732774173664	0.000474226149524	0.234657154744724	0.1302933742885841	0.016976363383505	0.0550639802728893	-0.0069610903752987	-0.036571777235025	4.84567792130762e-05	0.0013374948901282	0.0062588903647999	0.0029988171272944	3.917370859858503e-05	8.992904162954237e-06	-0.0003080517729414	0.0005755484626069	9.489589481233988e-08	3.3125603280916615e-07	-0.0009740457820137	6.015816472599981e-06	3.619004783200528e-11	9.487651854586804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2708302106282	3.529498537890163	863544.2758803503	12.457359928968796	1012.3378265994278	0.8630703489983489	0.7448904273201318	1024827.8751640532	833.4144403881685	0.9698074921979014	0.9405265719231826	694579.6294475241	853.8954243963775	733.818002446812	1.421039	30.655922	0.7391202961303336	0.3722596376933695	-0.223539844	0.0200930207	0.0872975062	0.0982123807	0.190596034	0.0735186036	-0.0792209361	0.1769788932	-0.1080199279	-0.0047000661	-0.0134058566	0.1664967258	-0.15533259	-0.1706787459	0.0522531877	-0.0184902152	-0.0056513347	0.1114267334	0.2169109735	0.0694313774	-0.0038964371	0.0823681416	0.1693673497	0.1103613185	0.0867777197	-0.1460892592	-0.0477114377	0.1518998817	-0.2220184022	0.0015254222	0.0095681389	0.0995613863	0.0285251941	-0.069874461	0.1195570733	0.0031355113	0.1031656314	0.2305598437	0.1907843463	-0.0906543128	-0.0114435051	-0.1075710316	-0.0377336395	-0.0325696623	0.1477062327	0.1686152908	-0.0308885032	0.008562521	-0.1412174715	0.0635634363	-0.2177061496	0.1363801544	-0.005108425	0.021519772	0.0401849914	-0.1838993114	-0.0622596681	-0.1042767398	0.0091963996	-0.0115346388	-0.2308260874	0.0752241928	-0.0603489596	0.0191625447	-0.1891098654	-0.1483883049	-0.1231828251	-0.0565410455	-0.0128350436	0.0235452419	-0.2108743963	-0.2134067698	0.0453796197	-0.080652783	-0.0284622598	-0.1993965679	0.0933514781	-0.163666429	-0.0661066257	-0.0462984135	-0.0184351047	-0.3844374434	0.1638455901	-0.161348044	-0.0376332962	-0.1814851383	0.057041156	0.1052995568	0.0795434345	0.0109173252	-0.1061069149	0.0105612868	0.1344315682	-0.0098566449	-0.1595632707	0.2072961252	-0.0878241072	0.1137812991	0.19285328	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0181693985026498	0.047720666112795	0.000330127041948	0.0022772619742488	0.340518768612057	0.1058616138673329	0.0112066812905963	0.1159530317770716	-0.1974898692780442	-0.1905287789027455	0.0390022484674589	0.0363012155901712	0.0114792143046534	0.0052203239398534	0.0001317723610521	2.7251782037007564e-05	-0.0027749664582525	-0.0024669146853111	7.700438844426424e-06	6.0856680646035646e-06	-0.0007610996622291	0.0002129461197845	4.5346049931317206e-08	5.792726958452501e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.0390767395004	2.7682465288721687	868696.8405694203	7.663188844612811	1015.8612751793024	3.523448579874639	12.414689895020611	1031974.1304089184	834.4317054444441	1.017265056275619	1.0348281947194382	696276.2710509235	854.8841365275291	735.6161658883694	1.578178	34.045883	0.5311047858761737	0.3139720030587843	-0.0644939632	0.0344632535	0.1858283796	0.0876281693	0.0385906729	0.1368306281	-0.0223604289	-0.0661986162	-0.0729453579	-0.1951212848	0.1193680698	-0.0345663048	0.0445146839	-0.0601970147	0.048623996	-0.0281145363	0.1978930191	0.0313668883	0.020358934	0.0332338682	0.1143312917	0.1087116318	-0.1526138072	0.0172748164	-0.0216736461	0.0064120398	0.0848947411	-0.0577655884	0.0057989497	-0.0709463923	0.0020080994	0.1455516916	0.0424031875	-0.0166947364	-0.0447501472	0.0520302438	-0.112870728	-0.0054756593	0.004205883	0.1480110015	-0.0225495477	0.1737531021	-0.0057161475	0.0162125192	0.0415583616	0.0550460586	-0.0534423419	0.0156050277	0.1150579311	0.1945568079	0.0217373041	0.0390345843	0.0398913574	0.1472909495	-0.0635164628	0.0514790085	0.0873654046	-0.0229755783	0.0466821264	-0.0450020445	0.092111622	-0.0560196068	0.0099852456	0.0093548652	-0.1194865719	-0.024809808	0.0577385104	0.0340182492	-0.0284597324	-0.0784972207	-0.1224756335	-0.0031755603	0.0199181341	0.0772570557	0.0616333955	-0.0517973059	0.0492469429	-0.0716997047	0.00265055	0.1115336106	-0.0382901222	0.0359606003	0.0890107122	0.0657377951	-0.0967548477	-0.0734468072	0.1443174151	-0.0320028622	-0.0783560188	0.0674968891	-0.0286050086	-0.1408076342	0.0043873648	-0.0317889872	-0.1914348407	-0.1499682624	0.0361309135	-0.1291936126	-0.2307687939	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0091829848120426	-0.0089864136906072	8.432721005820506e-05	8.075563101873253e-05	0.2196253327670376	-0.1208934358450193	0.0146152228304138	0.048235286793032	-0.0745060722074271	0.1229837970706171	0.0055511547957783	0.0151250143419067	0.006388222478745	-0.0050909918259083	4.080938643794291e-05	2.591819777146614e-05	-0.0023602665702533	0.0004146998879991	5.570858282655276e-06	1.7197599710654898e-07	-0.0007019685907381	5.9131071491e-05	3.4964836156737527e-09	4.927599023828341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.3202804051742	-4.718796334326157	859922.9024507309	22.267038844849974	1014.692637036194	-1.16863814310841	1.3657151095278728	1029601.1476554654	832.9696912605009	-1.4620141839432108	2.137485474051133	693838.5065586142	854.0332782777062	719.5249587614932	1.010778	21.805422	0.09490473035564	0.0422083211255987	-0.06425268	0.0336547567	0.0444869736	0.0683368074	0.0151207182	-0.036112515	0.0884790511	0.0269973075	-0.1533676148	0.0231863217	-0.0570216746	0.1000546982	0.0811180672	-0.0276146273	-0.0034854142	-0.0558401479	-0.0245194613	0.0847745742	0.0347989859	0.0797808348	0.0415531289	-0.0347149709	-0.0719635496	0.0608077923	-0.0322172534	0.0333605458	-0.0207973355	-0.0433731244	0.1061064229	-0.0478948017	0.0172360715	0.0945412644	-0.0119098927	-0.0010977055	0.125786315	0.0317877408	-0.1214944198	0.0190460263	0.1240636454	-0.012735844	-0.0157450206	0.097095872	0.0232815873	-0.0118926212	-0.0854978902	0.025699678	-0.0275585479	-0.040470103	-0.0746483461	0.0393421063	-0.0226236634	0.0198173424	0.0297550106	0.0983306191	0.0051541481	0.1410500211	-0.0006007163	-0.0255632792	0.0137983033	-0.0652065844	0.0191866957	0.0416775367	-0.0530088101	-0.1377478909	-0.0530873405	0.0025979074	0.0564680366	-0.0453380245	-0.1461575169	-0.0131171238	-0.020829205	-0.0956485669	0.0014043292	0.0802204787	0.0091885766	-0.0405976176	0.0461405084	-0.0444549169	-0.0154951155	0.034656407	-0.0245642224	-0.0301594948	0.0913793484	-0.0104505297	-0.0244302635	-0.1537297817	-0.0388244188	-0.0230977928	-0.0370430907	0.0735049605	-0.0970798882	-0.1545734066	-0.1500345106	-0.0954382585	-0.1132542763	0.1188890039	0.0269633984	-0.0711412138	-0.1937245311	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	-0.0075190402917257	-0.0167020251037683	5.6535966908594505e-05	0.0002789576425669	0.1986113125307156	-0.021014020236322	0.0004415890464925	0.0394464534651735	-0.0614240162094574	0.0130820559979696	0.0037729097672996	0.000171140189134	0.0059843841842357	-0.0004038382945092	3.581285406453039e-05	1.6308536811218006e-07	-0.0018915924943385	0.0004686740759148	3.578122164637748e-06	2.1965538943459185e-07	-0.0006923483808106	9.620209927499976e-06	9.254843904916912e-11	4.793462804110597e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.6173868247286	1.297106419554325	862330.2511131875	1.6824850636490405	1018.5453187568704	3.852681720676401	14.843156440834072	1037434.5663615348	833.4257766547934	0.4560853942924723	0.2080138868869199	694598.5251926455	854.21237410865	720.9845137212744	0.8977589999999999	19.367262	0.1182732474176369	0.0527096424163334	-0.06073828	0.0488712202	0.0249161762	0.0071079475	-0.0086047011	-0.0325837336	0.0612708588	0.0386887556	-0.1064887302	-0.0320864066	0.0493878848	0.0842566838	-0.1012520657	-0.0316177294	0.0340546336	-0.0461343804	0.0169977017	-0.0298540124	0.0867992352	-0.0110499751	0.0220021255	0.1859007047	0.0466542014	0.124124753	0.0012826589	-0.0283723539	0.1323142957	-0.0490597481	0.0834117327	0.1162297006	0.014970565	-0.0708371104	-0.1401871147	0.0098766254	-0.1169462911	0.2415771501	-0.1216154379	-0.1425003353	0.0434977239	0.0695872072	0.0137099535	0.0323317356	0.1352103178	0.1062777316	-0.0183041161	0.0331537087	-0.0678711283	0.0005871832	-0.0028993847	0.0039057839	-0.0917380007	-0.0068341799	-0.0485363129	0.1851966023	0.1224393059	-0.0814289365	-0.0089267903	-0.0772410341	0.0212133523	-0.0698598168	-0.0133487894	-0.0217130165	-0.0632677527	-0.107776851	-0.0025791404	0.0625366594	0.0780286628	0.2209646531	-0.0358691599	0.1872131304	-0.0268179996	0.0914416093	0.1014266505	0.0492605324	0.094437776	-0.042042022	0.0611333778	-0.0024361215	-0.0151478004	0.0220353651	-0.077816673	0.0053029433	0.0822168041	0.0075900536	0.0375499091	-0.0324729185	0.133499262	-0.0385744779	-0.0231691454	0.106727083	0.0709209989	-0.1183067333	0.127500104	-0.0837749373	-0.1885192755	-0.0512787884	0.1055829972	-0.1051033236	-0.0723682424	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	-0.0269871895390707	-0.019468149247345	0.0007283083992177	0.0003790088351168	0.18602157511026	-0.0125897374204556	0.000158501488316	0.0346040264065021	-0.038066069277491	0.0233579469319663	0.0014490256302387	0.0005455936848765	0.0061181191268696	0.0001337349426338	3.743138165056764e-05	1.788503488129244e-08	-0.00139906467816	0.0004925278161785	1.957381973674944e-06	2.4258364970956225e-07	-0.0013232338983556	-0.000630885517545	3.980165362480225e-07	1.7509479497573584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.4002695325328	0.7828827078042195	863784.8610071446	0.612905334178867	1015.6151754484704	-2.9301433084000337	8.585739807761495	1031474.1846012272	834.225384289021	0.799607634227641	0.6393723687151249	695931.9917921647	854.2966925074189	723.5931998569163	0.896108	19.331648	0.0760276519117596	0.0366182706208534	-0.0541681499	0.0389118584	0.0559204305	-0.0352727628	0.033094033	0.0029449569	-0.107098012	-0.0023911385	-0.0206221579	0.0280481564	0.1026529491	0.0425822877	0.1687238973	-0.0030433606	0.059505871	-0.0947873312	0.1002102843	-0.0210571796	-0.0099637358	-0.0448720791	0.1271842175	0.0160452066	0.0414644068	-0.1357220224	0.0587603434	-0.086390967	-0.0286067277	-0.0918066451	-0.200384977	0.02328718	0.0621968463	-0.0326517729	-0.1055783101	0.0918840224	-0.0064181211	0.0884853244	-0.0436035264	0.0639904261	0.0423079504	0.153153217	-0.1377514405	-0.0191061644	-0.1823393816	-0.0180715629	-0.0343057941	0.0039968433	-0.0903760319	-0.0263239721	0.063280929	0.1121458791	0.093988631	0.0945715298	0.0058182947	-0.1263478253	-0.0233553986	-0.1600044997	0.0948352091	-0.0628353808	0.0189526894	0.1054135525	0.0695315393	-0.0969699721	0.0607655626	-0.0154286971	-0.1337859351	0.0283755166	-0.1527059597	0.18789246	-0.0972713305	0.0374355488	-0.0904851077	-0.0522426874	0.0249442664	0.0365774455	0.0235821514	-0.0306645246	0.0468010809	0.0364978579	-0.0438070213	0.030715626	-0.0702264505	-0.0140237312	0.081857039	0.0046146774	0.0099734608	-0.0391914677	0.0440786531	-0.0157322457	-0.0347008637	0.1416771229	0.0364987555	-0.0643416127	0.0787524252	-0.1116779549	-0.073539591	0.0359541414	0.0230176102	-0.1362909285	-0.0371601068	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0119695441032376	0.0150176454358331	0.0001432699860393	0.0002255296744363	0.181960060220419	-0.0040615148898409	1.649590320040011e-05	0.0331094635154185	-0.0233847890792304	0.0146812801982606	0.00054684836028	0.0002155399882598	0.0055948783742363	-0.0005232407526332	3.130266402249702e-05	2.73780885216262e-07	-0.0015452122404002	-0.0001461475622402	2.3876808678826056e-06	2.1359109948753145e-08	-0.0014991898112386	-0.0001759559128829	3.096048327848984e-08	2.247570090121629e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.1471980507922	-1.2530714817405624	861457.2212495365	1.5701881383514886	1018.7289009285932	3.1137254801228664	9.695286365566377	1037808.5735871796	832.6468070666277	-1.578577222393278	2.491906047058877	693300.70531825	854.9059558984645	722.9930873045969	0.978199	21.102585	0.1388189603042811	0.087815772475365	0.0097189706	-0.0196462933	0.0755244609	-0.0178813997	-0.0328029658	0.0174058142	0.0460864869	-0.131489223	-0.1106220148	0.0511617209	0.0433145908	-0.0377969326	0.0587999766	0.0112660025	0.0172922461	-0.01393933	0.0364898834	-0.034783698	-0.1052448981	-0.1073280303	0.0610447065	-0.0601024588	-0.0708610259	-0.0714421864	-0.0093353992	0.1043825606	0.0412868018	0.0548403041	0.0169469727	-0.0983390044	0.1357151856	-0.0061200474	-0.1243765631	-0.1412562458	0.0248702859	0.0190956957	0.0945583505	-0.0111389836	-0.0164314901	0.0174252388	-0.0764837627	0.0762188543	0.0996756292	0.0601302261	0.0202599664	-0.0138531801	-0.041009388	-0.0011534743	0.0795779914	0.0193900347	0.1018723758	-0.0626102334	-0.047538559	0.0088491925	-0.0816087726	0.1426987819	0.0300481214	0.0488884161	-0.1046430761	-0.1346548139	0.0484269826	0.0757095642	0.0754845621	-0.0454304866	-0.0875769691	0.0617116248	-0.1231671934	-0.0645278331	0.0036962041	0.0717927601	0.0534964207	-0.0104041147	0.0526604522	0.0023731806	0.1041389131	0.0166274171	-0.0249343923	0.060579125	-0.0386497839	0.0986576475	-0.0147842413	0.0920491659	0.0603957708	0.0699615588	-0.0521988458	-0.0191485338	-0.0106387027	-0.0909683499	-0.0774770755	0.0799012135	-0.0181223457	-0.0643743617	-0.1657718307	-0.0939778443	0.0327279561	0.077039537	0.0122993993	-0.0131294524	0.0257135079	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0045890849972209	0.0073804591060166	2.1059701111717947e-05	5.447117661558482e-05	0.1729204594656153	-0.0090396007548037	8.171438180624763e-05	0.0299014853017995	-0.0062624969759497	0.0171222921032807	3.921886837377914e-05	0.00029317288687	0.0039820263636083	-0.001612852010628	1.5856533960471543e-05	2.601291608186782e-06	-0.0017013216396604	-0.0001561093992601	2.894495321576752e-06	2.437014453738052e-08	-0.0011626190543232	0.0003365707569153	1.1327987441060526e-07	1.3516830654753718e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.5613710341108	-0.5858270166813782	860370.0970346794	0.3431932934738037	1020.1106694283797	1.3817684997864037	1.909284187001968	1040625.7778816168	833.2387127128716	0.5919056462438448	0.3503522940553435	694286.7523634033	853.5848877713951	719.2118141986617	0.917528	19.793736	0.0522055134962794	0.0345666694555446	0.0328361253	-0.0083228635	0.0584603657	-0.0842452871	-0.0400036915	0.0119228874	-0.0136764554	-0.1053211921	-0.0064354401	0.0989772612	0.0401884865	0.0887757307	0.1078705929	0.0142640726	-0.0083144645	-0.0596575777	-0.0102960281	0.007846466	-3.1624e-06	-0.0565676106	-0.0719124909	0.075544567	0.1028382566	-0.0411926884	-0.0455245078	-0.2948338736	-0.1355087384	0.0337091528	-0.104787683	0.0708038634	0.0716403434	-0.1187247079	0.0024686103	0.0460759822	-0.0940322514	0.0447520375	0.0109071215	-0.1664571807	0.00505398	0.076038992	0.0010018211	0.0985612197	-0.0314270825	0.1480324243	0.0506848334	-0.0153201793	-0.020423333	-0.0454749233	-0.0128013084	-0.0057966943	0.0422676621	-0.0107763841	-0.028995012	-0.0710281426	0.0871076281	-0.1875257561	0.0444020008	-0.1391252764	-0.1257172267	0.220420877	-0.0926485999	-0.1728471152	0.0399632346	-0.0365053798	-0.0600752646	0.0389152181	-0.0445128429	0.1072603051	0.0421928763	0.0219751716	0.0656416156	-0.0122657737	0.0942541736	-0.0183264303	0.121070003	0.0282424404	-0.0177512652	0.0504630011	-0.018096189	0.0487466274	-0.0312191355	0.0283362332	0.0629181018	-0.0346075478	-0.0366537858	0.0022000997	0.0800966778	-0.0673253999	-0.0327048518	0.0512683774	0.0253842948	-0.0182088068	0.1398974854	-0.131161486	-0.0010323502	0.0955419728	0.0673770815	0.0035075492	0.1572564421	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0046327413272564	-4.365633003550022e-05	2.1462292205269396e-05	1.9058751521685182e-09	0.1743195647173365	0.0013991052517212	1.9574955053938733e-06	0.0303873106432416	-0.0364488777183424	-0.0301863807423926	0.0013285206869266	0.0009112175823246	0.0038931869818193	-8.8839381789e-05	1.5156904875407272e-05	7.892435756651705e-09	-0.0013958013769181	0.0003055202627423	1.948261483806464e-06	9.334263094612405e-08	-0.0011797868332345	-1.716777891130005e-05	2.947326327472787e-10	1.39189697187349e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.022544111687	-0.5388269224238229	859370.7972913047	0.2903344523287284	1015.2419400622496	-4.868729366130083	23.70452564061744	1030716.1968613605	832.1666569536612	-1.0720557592103432	1.1493035508560654	692501.3449454325	853.4571296079007	722.6375450129485	0.8841909999999998	19.074564	0.0533487383625285	0.035339932848556	0.0701014475	-0.0390216502	0.100226852	-0.0660293144	-0.0230881564	-0.0027293393	0.0064795097	-0.0870337109	0.0821340125	0.0391360598	0.0319413209	-0.125907736	-0.0434238158	0.0666396919	-0.0057892738	-0.018702926	0.0473073326	-0.0589671134	-0.0686971048	-0.1024731508	0.0098552486	-0.2320761767	-0.077819432	0.0532795511	-0.1529069691	-0.0506931227	-0.0449679511	-0.084028533	-0.0037417326	0.0152573076	0.1007238232	-0.063165532	-0.0784898694	0.1083792781	0.1136727435	-0.0658990453	0.1022349527	0.0872011265	0.1134893033	0.0842712326	0.0437903447	-0.1084494682	-0.0576015354	0.0486285754	-0.1739770677	-0.0670324771	-0.0061764618	-0.0249109178	0.1028453018	0.0214140726	0.0867163817	-0.0203068564	-0.0373562307	-0.1240342866	-0.0552400351	0.2100479935	-0.0142350492	-0.073135823	-0.001892668	0.0229165137	-0.0310520263	-0.0184076036	-0.0564793094	-0.0624689192	0.0889880008	0.0190416023	-0.1895521752	0.004493138	0.0199344654	0.0800460723	0.1040377519	-0.1376111906	0.0532694103	-0.0092747504	-0.1342854435	0.054984378	-0.0593432441	0.0707302208	-0.0127370392	0.0232698537	-0.0192491951	0.0750671336	0.039559455	0.0158181977	-0.0772369554	0.0709784556	0.0574758185	-0.1255824731	-0.0248649496	-0.0637477257	0.0393622954	-0.014465212	0.0488176504	-0.0336060277	0.0994282409	0.1097279299	0.0233869245	0.0490583986	-0.0028136375	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0037441152705497	0.0008886260567067	1.4018399159163452e-05	7.896562686580994e-07	0.1690166907899737	-0.0053028739273628	2.8120471889504284e-05	0.0285666417655935	-0.0403971607762514	-0.003948283057909	0.0016319305987823	1.558893910537125e-05	0.0032290403467286	-0.0006641466350907	1.042670156080116e-05	4.4109075290229953e-07	-0.0013957325149862	6.886193189997204e-08	1.9480692533897027e-06	4.741965664996387e-15	-0.0013797504426229	-0.0001999636093884	3.998544507963663e-08	1.9037112839180885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.3473296616208	0.3247855499338357	859973.0698305389	0.105485653445824	1020.2555389020912	5.01359883984162	25.13617332686124	1040921.3646603964	834.2655679113153	2.098910957654084	4.4054272081603845	695999.0378023895	855.2045163183661	716.1255842087855	0.785084	16.936546	0.0378152803453912	0.0195790184990446	0.0918497637	-0.0367260561	0.0621739926	-0.097465933	-0.0946208207	-0.0155543257	0.0071851747	-0.071052314	0.0131322619	0.0676694835	0.0695413278	0.0491303918	-0.0026105531	0.0878087263	-0.0390330031	-0.1006367664	0.0396030481	0.0808012515	-0.0232027458	-0.0936018865	0.0060771689	0.1527898334	0.1650028415	0.0730458045	-0.2019709474	0.0031531555	-0.0083769858	-0.0448944449	-0.021459256	0.0094493338	-0.0083604764	-0.012832746	0.1526140421	0.0649707639	-0.0267548802	0.0105139861	-0.1633242501	-0.0221873742	0.0701882348	-0.1237599547	-0.0007368283	0.0484721846	0.175605504	-0.1323903763	-0.0583759023	-0.0910566916	-0.0070365391	-0.0751271407	-0.034141257	0.0738657074	0.0423238514	-0.0896531705	-0.0614144832	0.0202606339	0.1932164138	-0.0413468083	0.1398072297	-0.020077457	0.0066337733	-0.0035192117	-0.0963792135	-0.0617164075	-0.1437626301	0.0297683552	0.0717884369	-0.0643859613	0.0829553468	-0.0865584361	-0.0633262861	0.0454101144	-0.0981206857	0.0341013096	-0.0365541498	-0.0019592927	-0.0074235063	0.073369549	-0.0631342015	0.0708802162	-0.0108049388	-0.0012748042	-0.0173057599	0.0770176369	0.0309636604	-0.0609354307	-0.0188294785	-0.0341621039	0.0585604602	-0.0839172834	-0.003594045	-0.0254328837	-0.0598686731	0.0073744647	0.1517496871	-0.0947141719	0.0734063627	0.0483343853	0.057335933	0.0866544629	0.0631551154	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0173216899744801	-0.0135775747039303	0.000300040943572	0.0001843505348408	0.172104564826597	0.0030878740366233	9.53496606605231e-06	0.0296199812341523	-0.0400955686054089	0.0003015921708424	0.001607654621791	9.095783751348944e-08	0.0031267547999758	-0.0001022855467528	9.776595579171704e-06	1.0462333074519292e-08	-0.0011350739278341	0.000260658587152	1.2883928216487317e-06	6.794289905612887e-08	-0.0013257297878479	5.4020654774999954e-05	2.918231142319725e-09	1.757559470387238e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
