global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1047.144805917995	0.0939716499897258	1096512.2445610354	0.0088306710017915	1151.11651648773	3.138536886203383	9.850413786059226	1325069.2345308464	973.6656211943732	-0.7087253182537552	948024.7418958248	0.5022915767338866	1002.212062653126	897.4971414134242	0.99752	15.999488	0.0595210850454722	0.0360356884806019	0.0706493292	0.0032221425	0.028389326	0.106277163	0.1275698025	-0.063499578	0.0352423334	-0.0276411787	-0.1923295499	-0.0652431776	-0.0942233328	0.0591136977	-0.0523858129	0.0215621611	0.0293386671	0.0513577523	0.0778970686	0.0274202305	-0.0195718473	-0.0059914172	-0.0292499843	-0.004259272	0.0503096958	0.1177016913	-0.033315929	-0.1210162689	-0.0924088054	0.0213108707	0.011004983	-0.0199474243	-0.0291709293	0.1610248438	-0.1427619465	0.1372333667	-0.0865003665	0.0292445276	-0.0576242105	-0.1703866828	-0.1112255423	-0.0491766279	-0.0022663808	-0.19669942	0.0266910944	0.0286027487	0.1778292089	-0.0568167344	-0.0191263728	0.0142857895	0.0152785539	-0.103125022	-0.0610057675	-0.1467388038	0.0401568022	0.0699421048	0.1373280423	0.0941074736	0.0199712295	0.0378831031	0.0718084269	-0.1045600455	0.1021638163	0.0953955346	0.0431567786	0.1172163727	0.0620708084	0.0976099061	0.0381986818	-0.0151518865	0.1133720026	0.0638561639	-0.0832102005	-0.0984232883	-0.0851864031	-0.013713223	-0.1007440655	0.044977588	0.0624742809	0.0946435189	0.0624396473	-0.0632814379	0.0090198206	-0.0772841022	0.0082255953	-0.0621045105	-0.0515705729	-0.0168229377	-0.0057284451	-0.0147125658	0.028699211	-0.0395249651	0.1458103866	0.0200409174	0.1136366523	-0.1037489312	-0.0233855765	-0.1158440529	-0.0109403449	-0.0189319507	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0511932300252766	-0.0150791558742469	0.0002273809418798	0.0026207468004208	0.0101909262528323	-0.0037173382084177	0.0001038549778906	1.3818603355762118e-05	-0.075662751150304	0.0310187032329025	0.0057248519116328	0.0009621599502508	0.0018932439581815	4.436264459500112e-06	3.5843726851907534e-06	1.9680442354623825e-11	-0.0007526470695469	-0.0001895017446704	3.5910911233163366e-08	5.664776112975361e-07	-0.0006827888139029	1.7974546810000953e-07	4.66200564390929e-07	3.230843330249154e-14	0.0
1045.7461505725755	-1.3986553454194564	1093585.0114373595	1.9562367752704188	1149.795563867487	-1.320952620242906	1.7449158249265992	1322029.8386893526	972.6433652124442	-1.0222559819289927	946035.1158917882	1.045007292589609	1001.3349891233404	896.2822121844656	1.009227	16.187262	0.0440608500342203	0.0258199261972981	-0.0828487638	0.011429727	-0.0349133579	-0.0156165802	0.2002844613	-0.0205395781	-0.0568322033	-0.0221254037	0.0017872694	0.0192038465	-0.0532326321	-0.0092722203	-0.0194959039	-0.020210917	-0.032562558	0.0175797521	0.0837970687	0.0191620574	-0.1335226988	0.1099854	0.11449389	0.0427858392	0.101476773	-0.1066822657	-0.1086204155	0.0067914152	-0.0201126043	0.0901584092	0.0153398665	-0.1449084125	0.1022908495	-0.029633331	0.0625889161	-0.0031184958	0.1334550379	-0.074277984	-0.0100076477	0.0675924022	-0.0160054419	0.0464755469	-0.1156190519	-0.0892389432	0.0395872087	-0.073793356	-0.0584044582	0.0277307247	0.0619362062	0.0309963522	0.0404099012	-0.0533151547	-0.1566581899	0.0860685654	0.0426341169	0.0540185927	0.0309082848	-0.001661996	0.0146696582	0.1125870733	0.2132043934	0.0095862333	-0.0401281886	-0.0483362606	0.0657699088	-0.1254038725	0.0886711338	-0.07832921	-0.0324338298	0.0177376134	-0.0200762375	0.0491942782	-0.0037397178	-0.0417844026	0.0166367197	-0.0023839429	-0.0516441475	-0.0206370799	0.1087112465	0.0389983123	0.1046520361	0.115203626	0.0079963072	-0.0535810334	-0.0951577885	-0.0836636631	-0.0471674087	-0.0464599333	-0.0044545456	0.0018057846	0.1014350242	-0.0098252247	-0.0045535624	-0.1015445647	0.019440817	0.0177646182	0.0175465444	-0.0355569911	-0.0134417467	0.0747655143	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0510953213831157	9.790864216090156e-05	9.586102209791473e-09	0.0026107318672438	0.0278482609262624	0.0176573346734301	0.0007755256366171	0.0003117814677695	-0.0581399407388047	0.0175228104114993	0.0033802527091117	0.0003070488847173	0.0019302933413858	3.704938320430004e-05	3.7260323837983568e-06	1.37265679581907e-09	-0.0006141594067952	0.0001384876627516	1.917883273442858e-08	3.77191776955032e-07	-0.0006829076940895	-1.1888018660005229e-07	4.6636291864663813e-07	1.4132498766063251e-14	0.0
1044.7372042252978	-1.0089463472777425	1091475.8258924915	1.0179727316850988	1143.8129053408384	-5.98265852664872	35.79220304648263	1308307.9624242496	972.7318777187656	0.0885125063214218	946207.3059302756	0.0078344637752997	1002.047327869585	891.642895448333	1.098384	17.617268	0.0729076683632693	0.0411268725167269	0.0943753929	-0.1011513112	-0.0725931471	0.0248078013	0.1243359208	-0.0808984768	0.1052894689	-0.0307180672	-0.0818640074	-0.0253873986	-0.2279134624	-0.1072893469	-0.1486506254	0.0867214691	-0.0201448371	0.0138829885	0.0852327576	0.0320481626	-0.0993495819	0.0794411165	-0.0127946518	0.0156967963	-0.034660218	0.0279061697	0.064344293	0.0396392533	0.0027314937	-0.0749347	0.0168914941	-0.0133656668	-0.0881539474	0.0688162452	-0.0742585361	0.0646776046	0.0620512636	-0.165492959	0.0946413857	0.0877612492	0.0271350651	0.1629491725	0.1495608381	-0.0442799537	-0.010418284	-0.1096364781	0.0942501357	-0.1684752373	0.002845957	0.0104957288	-0.0043897422	-0.094575679	-0.1043628052	-0.0129693418	0.0255028485	0.0569313825	0.0111279797	-0.0066764246	-0.0873701838	-0.0472146096	-0.0408093339	0.0602737106	0.0790445425	0.00502404	-0.0817112628	-0.0273066507	0.0183574199	0.0267579684	-0.0075336808	0.0145907469	0.1490758273	0.0919639147	-0.1034165888	0.0421327862	-0.0406612981	0.0158074179	0.0075849297	0.0448696186	0.1676209976	0.0038743902	0.1084317479	-0.1104268327	-0.0142374993	-0.0210735047	-0.1407056506	0.0169918801	0.0715197989	-0.0009157128	0.0304122851	-0.037034014	0.0252011116	-0.0621688546	0.0197173815	-0.0513398867	0.0683222322	-0.0914814268	0.0864660557	-0.0157017657	0.0030265402	-0.0336584929	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0609005550143564	-0.0098052336312407	9.614260656321372e-05	0.0037088776010566	0.0035054495353534	-0.024342811390909	1.2288176444909368e-05	0.0005925724664133	-0.0274277586241851	0.0307121821146196	0.0007522819431465	0.0009432381302415	0.0019302677935892	-2.5547796600033232e-08	3.725933754967719e-06	6.526899111166695e-16	-0.0005732754626155	4.088394417970005e-05	1.6714968916888295e-09	3.286447560370155e-07	-0.0008029470266432	-0.0001200393325537	6.447239275951559e-07	1.4409441359937789e-08	0.0
1043.068099713615	-1.66910451168269	1087991.060640172	2.785909870919511	1140.2516750967577	-3.5612302440806616	12.682360851354808	1300173.882560962	973.0439583741849	0.3120806554192086	946814.5449285024	0.0973943354868828	1000.9574326163676	883.2659984743041	1.227407	19.686707	0.0718583635876521	0.0380108244142371	0.0062021964	0.17180882	-0.1570845647	-0.0526553799	0.0142314979	-0.0108601058	-0.0690139694	0.1265719441	0.0443405883	0.0270636924	-0.0806381094	-0.065174546	0.0208071469	-0.0283673237	-0.0014646448	0.0758358987	0.0908014233	-0.0703104104	-0.0629284604	0.136233803	0.0419134283	0.0570905787	-0.0439907199	-0.0290562023	-0.0324560388	0.036591492	-0.1348193778	0.087062166	0.0046189952	-0.1909079493	0.1092171707	-0.00139963	0.0402268839	0.0113618913	0.0957994064	0.134316299	-0.0769060767	-0.0722132777	0.1155799552	0.0521426285	0.0198811731	0.0632955746	0.0108569381	0.0986120054	-0.0007356262	0.0381385981	-0.05416243	0.0702159574	0.0112968286	-0.0775389006	-0.1166361119	0.176015815	0.1344968626	0.0244610994	-0.0105958484	-0.0761322633	0.1141519632	-0.0138719403	0.0443754556	-0.0163265296	-0.0317902225	0.1520815318	-0.0869246167	0.0263418923	-0.0089440516	0.0044610653	0.0618879766	0.1349258544	0.1651518213	-0.0879997182	0.018560604	0.0187746535	0.1385401894	-0.0066345838	0.043423565	0.1013777682	0.1533049642	0.1948247216	-0.0070272355	0.0912294719	0.0022704905	-0.0252879094	-0.1732137125	0.123677735	0.0570163924	-0.024964713	0.0205568497	0.09122259	0.0574862352	0.0073436333	-0.0508764465	0.0524761878	-0.0549911595	0.0589877651	0.1906618342	0.2022993017	-0.0800705996	0.0207824539	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.061754886199921	-0.0008543311855645	7.29881774628212e-07	0.0038136659695651	0.0316583114312294	0.028152861895876	0.0010022486826767	0.0007925836329282	-0.0209897964961385	0.0064379621280465	0.0004405715569493	4.14473563621623e-05	0.0021801152388252	0.0002498474452359	4.752902454557858e-06	6.242374589095595e-08	-0.0006358295933694	-6.255413075390004e-05	3.913019274376023e-09	4.042792718042966e-07	-0.0012188096182166	-0.0004158625915734	1.4854968854572945e-06	1.7294169507014449e-07	0.0
1043.5216329508644	0.453533237249303	1088937.3984364383	0.2056923972898326	1145.3608213085338	5.109146211776078	26.10337501330585	1311851.410988559	972.4072464775378	-0.6367118966470571	945575.8530020268	0.4054020393318926	1000.5546561880936	890.9443929234724	1.19306	19.135817	0.1358417637485389	0.0675475034024807	-0.1517249117	-0.0483662354	-0.1093310024	0.060003293	-0.0195516101	-0.0368929728	-0.1173447523	-0.1054587357	-0.0555367705	0.0572307373	-0.0865457416	-0.206474143	0.0234136865	-0.0670189406	-0.0871352277	-0.066951712	-0.0058081821	0.0753505035	-0.0755710314	0.056321503	-0.0601408695	0.0826543127	0.0220381678	0.2490156451	-0.0032246103	-0.0998994118	-0.1348452728	-0.0554603376	-0.0483033438	-0.0843520341	0.0659626206	0.0629256973	-0.0324599717	0.0290992998	-0.1660542363	-0.1357385728	0.0476935167	0.0457407436	-0.0065517817	-0.0358793717	-0.1270155043	0.0514871935	0.0728071975	-0.1926169773	-0.0239628925	0.053369392	0.1597185406	0.0787859788	0.0644833335	0.0135053126	-0.0263882744	-0.0256179156	0.1012495204	0.196282292	0.0439313636	0.0775297675	-0.0089024664	0.0992389326	-0.0830601052	-0.0489940453	0.0620855438	0.0899048059	-0.1425812354	0.0531811518	-0.035244492	-0.1374474051	0.0519017587	0.1814405775	0.0140527023	-0.0145283837	-0.057171657	0.0425357873	-0.0672253629	-0.0381333915	-0.0521029085	0.0437207769	-0.0185565257	0.0023784698	0.1634718655	0.1173536828	0.0252729466	0.0552447657	-0.2285642168	0.0744740029	0.0569145959	-0.0019573634	-0.1588663427	0.0578160424	-0.102044095	-0.1524756475	0.0119985168	0.1071093647	-0.1285594969	0.0250372369	0.0456125447	-0.0826008802	-0.0010769537	0.1718888001	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0661417769766927	-0.0043868907767717	1.924481068732461e-05	0.0043747346616345	0.0231363675852236	-0.0085219438460058	0.0005352915050385	7.262352691447613e-05	-0.0554154097214549	-0.0344256132253164	0.0030708676345967	0.001185122845939	0.001594131328779	-0.0005859839100461	2.5412546933947004e-06	3.433771428330328e-07	0.0002772454114121	0.0009130750047815	8.337059643567363e-07	7.686501814906458e-08	-0.0009477222150354	0.0002710874031812	8.981773968716049e-07	7.348838016352653e-08	0.0
1044.5039754960185	0.982342545154097	1090988.5548269872	0.9649968760198292	1142.4638716808856	-2.896949627648155	8.392317145130784	1305223.698096079	972.3232207405364	-0.0840257370014114	945412.44559125	0.0070603244786303	1001.218589878803	888.5765122009003	1.138592	18.26218	0.0946202289142104	0.0452649688425247	0.0854068582	-0.0464667654	-0.1160602191	0.0515090658	0.0108615667	0.1407050287	0.0670186064	0.0758697912	0.0053501474	0.1076512828	-0.1514200301	0.0119969058	-0.0915034143	0.0425061571	0.0222346459	0.0680311764	-0.0163608794	0.11605222	-0.1034903334	0.1113869522	-0.0699082769	-0.1075222694	-0.1718696599	-0.0757716519	0.0122475337	0.0630611077	0.0607361874	-0.1998660972	0.0678113224	-0.0536962458	0.0122993129	0.0119552491	0.0376943138	0.0600623128	-0.148637233	-0.0808479238	0.0884801943	-0.03034256	0.0065425289	-0.0153117689	-0.0691111194	0.1540374981	-0.0708106078	-0.038333204	0.0494812276	-0.0687701568	-0.0542049397	0.0131440992	-0.0228322811	0.0155460421	-0.12079883	-0.0409301775	-0.1287709137	0.1009854017	-0.0588073537	-0.1306612117	0.0462077084	-0.1712996846	-0.0417747592	0.106677247	0.0907165477	-0.1647988467	-0.0440297632	-0.0011778007	-0.0661193236	0.0795604731	0.0408998624	0.1421818906	0.1650879413	0.0398476185	-0.0486168216	0.0808100319	-0.14105381	0.0193666472	0.0458195224	0.1140049539	0.0321718801	-0.0021442435	0.08341247	-0.1098842811	0.0628346565	-0.0222992185	-0.1371689365	0.0776379211	0.0298260748	0.0025961681	0.015859402	-0.0432832906	-0.07578812	0.1226487351	-0.0056974713	0.0463905296	-0.0988209017	0.0152507976	0.1676842452	0.0346889646	0.0855092762	0.091542165	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0593009176853343	0.0068408592913584	4.679735584416456e-05	0.0035165988383227	0.0468191833221709	0.0236828157369473	0.002192035926955	0.0005608757612301	-0.0253045368665141	0.0301108728549408	0.0006403195860287	0.0009066646640864	0.0017929509843579	0.0001988196555789	3.2146732323099626e-06	3.9529255444512436e-08	-9.045121570427916e-05	-0.0003676966271163	1.352008095927616e-07	8.181422422382038e-09	-0.0010609195529594	-0.000113197337924	1.1255502978515731e-06	1.2813637313080268e-08	0.0
1046.3235831809168	1.8196076848983007	1094793.040720553	3.310972126940955	1141.0900858311566	-1.3737858497290745	1.8872875609158355	1302086.583982156	973.8959133294333	1.5726925888968708	948473.249999771	2.473361979171142	1001.1969090741188	894.8598502758203	1.054421	16.912144	0.0683162300097461	0.0363729829666115	-0.0257128014	0.1061342403	-0.0290016661	0.037998037	-0.0551822108	-0.0428402061	-0.092785632	0.0852048844	0.0397413372	0.0337753867	0.0229551432	0.0500096697	0.0856370131	-0.039386145	0.0169816831	0.0801318165	-0.0065406939	-0.0099846164	-0.0123067709	0.0678002145	-0.0001603381	-0.0142098709	-0.013747268	-0.0775202716	0.0229899527	0.1237812555	0.1213509533	-0.131641993	-0.035566463	0.1365502221	-0.0709496284	0.146719127	-0.0870157906	-0.1592205217	-0.0521391557	0.0855783054	0.0503992697	-0.0793507927	0.0432658705	0.086757726	0.1910466879	0.0412314586	-0.0624383627	0.0533161803	0.0231441067	0.1189440726	-0.0475019963	0.044108166	-0.0163929688	0.0196745949	0.0302620117	0.0687391555	0.0213268243	-0.0058161817	-0.0525158939	-0.089939867	-0.0651179006	-0.1339535505	0.0082185734	0.0205756992	0.1490153428	0.0002395606	0.1259853198	0.1100678537	-0.0642154709	0.1373626821	-0.0045566883	-0.010094536	0.0912530347	-0.1569088829	0.1113572185	0.0347909992	-0.0504477022	-0.0094276404	-0.0058432937	0.0431511053	-0.0471076386	0.0786804318	-0.0092753498	0.0589524898	0.0192290216	-0.0525224365	0.0422164303	0.0520459652	0.011501604	0.0847179236	0.0882015469	-0.0063611642	-0.0002113803	0.0551267477	0.0369265151	-0.03517791	-0.1919180738	-0.0775300035	0.0342654861	-0.048003726	0.0462232816	0.0845833844	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.047619104198489	0.0116818134868453	0.0001364647663414	0.0022675790846665	0.0415330909567046	-0.0052860923654663	0.0017249976444178	2.794277249624113e-05	-0.0575487070281184	-0.0322441701616043	0.0033118536806082	0.0010396865094104	0.0016450485140386	-0.0001479024703193	2.7061846135406057e-06	2.1875140726551448e-08	8.457850103682496e-05	0.0001750297167411	3.0635401742471145e-08	7.153522837636201e-09	-0.0011200704458156	-5.91508928562e-05	1.2545578035895571e-06	3.498828125685652e-09	0.0
1046.040815250749	-0.2827679301678927	1094201.3871704517	0.0799577023314342	1146.0854897528338	4.99540392167728	24.954060340708747	1313511.949821993	973.5897939624056	-0.3061193670276907	947877.0869077592	0.093709066869434	1002.460203668833	897.0714974810874	1.126095	18.061737	0.077075320410211	0.0342145571293924	-0.0701349002	-0.1251392614	-0.0551864522	0.0696689378	-0.0564813377	-0.0521903606	-0.0178407756	-0.1336779965	-0.0700887201	0.0621428501	-0.0324103269	-0.0061049334	0.0285051947	0.0753696774	-0.1603024089	-0.0914792921	-0.0364197191	-0.0371215049	-0.042330282	0.0752198127	-0.1157129535	-0.0060484853	0.0352601544	-0.1893911812	-0.0775174759	-0.0101827824	-0.0643742219	-0.0128011807	-0.0345173956	0.0168406433	-0.0979831391	0.0403823837	0.1227731523	-0.045866522	0.1207858144	-0.0272669497	0.0326565992	-0.0237536794	0.0309056596	0.0283050096	-0.081952685	-0.0415129627	-0.1747582987	0.0309654744	-0.1452330357	-0.0278692934	0.1538683631	0.0165429618	-0.0735144767	0.0598435578	-0.0055932138	0.0040539447	0.110683479	0.1034743403	-0.0207504767	-0.1246645415	0.0766743906	-0.0522249787	-0.0246427602	-0.0729140703	0.0485015156	-0.0704458271	0.0689519229	-0.1518426048	-0.0604535504	0.0718939502	-0.058865105	-0.1459928994	0.0516416747	-0.0272330536	-0.0362993307	-0.1216634216	0.0369018523	-0.2158289091	-0.0155484364	0.0452839663	-0.0065385916	-0.1044092438	0.0987986554	0.0314779982	0.0055711573	-0.0237796534	0.0394706072	0.0421658456	-0.0477796517	0.1031154575	0.0147174833	0.0398959139	0.0814427085	0.0909735848	0.1326708604	-0.0214382665	-0.0969066119	-0.0240618948	0.007033684	-0.0714454653	-0.0418372608	-0.0259308864	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0668885892516044	-0.0192694850531154	0.0003713130542122	0.0044740833720698	0.0337944441045436	-0.0077386468521609	0.0011420644523351	5.98866551024613e-05	-0.052138275290325	0.0054104317377934	0.0027183997502497	2.9272771589322142e-05	0.0019302727543882	0.0002852242403495	3.725952906333408e-06	8.135286728300638e-08	-0.0003542446881177	-0.0004388231891545	1.92565791339748e-07	1.2548929905960657e-07	-0.0012891581516543	-0.0001690877058386	1.661928739976731e-06	2.8590652265794683e-08	0.0
1046.013712866739	-0.0271023840098223	1094144.6875052608	0.0007345392190158	1140.7879865213406	-5.297503231493238	28.063540487681298	1301397.2301914145	972.847608357156	-0.7421856052495741	946432.4690862384	0.5508394726396767	1001.6718456098556	891.1164170340977	1.163823	18.666874	0.0850251129786242	0.0453110384815669	0.153167698	0.0242285528	-0.0545549826	0.074976543	0.0699698758	0.1410272291	0.0866395828	0.105816521	-0.0033641036	0.0360354258	-0.0409610972	0.0317251665	-0.0758370288	0.0625876126	0.0340004419	0.1410047776	-0.0762103868	-0.0256239294	-0.0755924761	0.0019903162	-0.0223031865	0.0474653924	0.1426104684	-0.1084630654	0.0768719772	0.0199305782	-0.0246217284	0.0282792344	0.0893070652	0.1703852204	-0.0450045712	-0.12165681	0.0001660659	0.0023540672	-0.0186879807	-0.118593705	-0.0412992154	0.0757972095	-0.0658737119	0.0091749097	0.0516925885	0.1587100546	0.2228650156	0.0701296756	-0.0698075912	-0.0725181927	-0.1454995529	0.0320501753	-0.0601378138	0.0715278853	-0.0613991478	-0.0875255683	0.002866608	0.0451716729	0.0455164101	-0.1204875248	-0.139264037	-0.0144176694	0.0397870943	-0.0569828548	0.011942206	-0.1043543597	0.0586916703	-0.0735763948	-0.0272925707	-0.0117541757	0.0906251902	-0.1368875248	-0.1257538291	0.0261783024	-0.0390454514	0.0771346193	0.0335066248	0.0921188804	0.0869037029	0.1377052751	0.0544668469	0.0242311057	-0.0016687627	-0.0895671496	0.0362857311	-0.0749086076	0.0159876655	-0.0434812608	-0.1130602453	-0.0804784955	0.0564137673	-0.0104129089	0.0379274529	0.0371034076	0.0058985287	0.0288993531	-0.0710268811	0.0084445389	0.0773502236	-0.0105006775	0.1358020036	-0.0621936885	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0521379925235976	0.0147505967280068	0.0002175801038322	0.0027183702643907	0.0550680392075548	0.0212735951030111	0.0030324889421647	0.0004525658486068	-0.0161702545929287	0.0359680206973963	0.0002614771336001	0.0012936985128883	0.0019308558125493	5.830581611000318e-07	3.728204168855417e-06	3.399568192253506e-13	-0.0002640810719827	9.0163616135e-05	8.12947767453963e-09	6.973881257953198e-08	-0.0011192468169462	0.000169911334708	1.252713437244201e-06	2.8869861662287923e-08	0.0
1046.213111941883	0.1993990751439014	1094561.8755991189	0.0397599911682432	1147.1410913759946	6.3531048546540205	40.36194129422849	1315932.683523308	973.5494140463744	0.7018056892184177	947798.461590039	0.4925312254193382	1001.6323253718072	897.0787754087434	1.186595	19.032116	0.0575804922174848	0.0354036573489189	-0.1242065417	0.0515200825	-0.0072329174	0.001504017	0.0688341845	0.0291824425	-0.1214699654	0.0092049365	0.074506902	0.0822851561	-0.0294318757	0.1249381985	0.1062162835	-0.0863087354	-0.0389949586	-0.0307194189	-0.0746664035	0.0288497876	-0.0621626123	-0.0912621938	0.1297817046	-0.0409433766	-0.0645025311	-0.0291515619	-0.0510091966	0.1323514361	0.1786721518	-0.0426924913	0.1399346694	0.1737017332	0.0681467328	-0.081780464	0.0807041704	0.1709335538	-0.0336227289	-0.0476359736	0.0827279186	0.0404998723	-0.0873328706	0.1712477853	-0.0861617844	0.0178008951	0.0004175243	0.0706375101	0.0509304472	0.1162162728	0.033720144	0.01378616	-0.0198305486	0.0815391572	-0.1121520265	0.0331565381	-0.1074349581	-0.1152549567	-0.1004193053	0.0015850419	-0.1705991661	-0.0407881694	-0.0775851748	-0.0032063105	0.0188921977	-0.1596529824	0.0671988069	0.0230146343	0.0921442852	0.0512251434	-0.0334207205	0.0154420713	-0.1104591398	0.1062609848	-0.014205471	-0.1681391864	-0.0529877087	0.195455144	0.0310143202	0.0249755188	-0.0504835316	-0.0643004899	-0.0794238481	0.1476923872	0.0267807293	-0.1131527123	0.007635527	0.008418356	-0.0406741426	0.0026816776	0.1920702917	-0.12977631	0.084365364	0.0934973945	0.0353206929	0.0292500437	-0.0745855546	-0.0603614723	0.0889171447	0.0094442389	0.2152103916	0.007319546	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0617274340555411	-0.0095894415319435	9.19573888945629e-05	0.0038102761150811	0.0470273363797559	-0.0080407028277988	0.0022115703669747	6.465290196497316e-05	-0.0473822962897685	-0.0312120416968397	0.0022450820016914	0.0009741915468852	0.0019309532106972	9.739814789996687e-08	3.728580301901825e-06	9.486399214343816e-15	-8.958110729384572e-05	0.0001744999646888	3.04502376764114e-08	8.0247747839915e-09	-0.0011194155773275	-1.687603812998515e-07	1.25309123476346e-06	2.8480066296471273e-14	0.0
1046.617873836433	0.4047618945501199	1095408.9738338958	0.1638321912798024	1144.9564187453568	-2.184672630637806	4.772794503057911	1310925.200826193	973.3928432691364	-0.1565707772380165	947493.6273275736	0.0245144082849165	1002.5606857030758	900.112949377057	1.108563	17.780539	0.0560671704856732	0.0331796629818443	0.0676944928	-0.1194875116	-0.0284927763	0.0346878308	-0.0348309854	0.0201898952	0.1084165844	-0.0338284842	-0.0013886905	0.0937375089	-0.002710232	0.0643829139	-0.0786682184	0.0674198239	-0.0449278502	-0.0149606522	-0.0506200237	0.0487502604	0.095641595	-0.1007892079	0.0579837263	-0.0431436736	-0.0558676844	-0.0741348888	-0.0545730598	-0.1191619354	0.0873148619	-0.0900785683	0.0172173005	0.1228530641	0.0021638278	-0.1240005105	0.1008344565	-0.0672269341	-0.0734171265	0.0739960996	-0.0593735702	-0.0844368651	0.2699396954	-0.0591657278	-0.0526606612	0.1710279933	-0.1386682964	-0.011497368	0.2029444892	-0.1236752162	0.0339519266	0.0134530549	-0.0435462771	0.0455560116	0.0304860277	0.0049468678	-0.0965115019	-0.0222945026	-0.0345689533	0.0369533827	0.0527039015	-0.1535146093	-0.0244087387	-0.0095164029	0.0596115931	0.0502541348	0.0453464205	-0.1206701845	-0.0543388045	0.1278586257	0.0109202088	-0.0071593015	-0.0686751616	-0.1045838783	0.151501582	-0.0155802714	-0.2025845926	-0.0118532768	-0.0254791135	0.011619581	-0.0484416319	-0.1124267724	-0.0021334791	-0.1084634374	-0.040859767	-0.0520044142	-0.0019834187	-0.0221537307	-0.0094487151	0.0538603764	0.0688959944	0.0013249725	0.0121362868	0.0301975668	0.0311172623	0.0110554365	-0.1225069019	-0.0571189023	-0.0314541829	0.0202676056	-0.017705584	-0.039017045	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0552824494417762	0.0064449846137648	4.153782667166622e-05	0.0030561492162825	0.033532627935358	-0.0134947084443979	0.0011244371362511	0.0001821071559993	-0.0758983460149949	-0.0285160497252264	0.0057605589278118	0.0008131650919315	0.0019310360330604	8.282236320009649e-08	3.7289001609776464e-06	6.859543846048698e-15	6.191879283523605e-05	0.000151499900129	2.2952219739121753e-08	3.833936906172879e-09	-0.0011200614088809	-6.458315533999955e-07	1.2545375596642663e-06	4.170983953670512e-13	0.0
